"TOA5","Mbalenhle AQMS","CR1000","42842","CR1000.Std.22","CPU:CS_Lebohang_Venter_Program_20221213.CR1","1681","Table1"
"TIMESTAMP","RECORD","WSpeed_Max","WSpeed_S_WVT","WDir_D1_WVT","WDir_SD1_WVT","Temp_Avg","AirTC_Avg","RH","Rain_mm_Tot","Batt_Volt_Avg","SO2_Avg","NO_Avg","NO2_Avg","NOx_Avg","O3_Avg","H2S_Avg","CO_Avg","Co2_Avg","LineV_Avg","Log_Temp_Avg","PM10_Avg","PM25_Avg"
"TS","RN","meters/second","meters/second","Deg","Deg","Deg C","Deg C","%","mm","Volts","ppb","ppb","ppb","ppb","ppb","ppb","ppm","ppm","Volts","Deg C","ug.m-3","ug.m-3"
"","","Max","WVc","WVc","WVc","Avg","Avg","Smp","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-02-03 08:40:00",0,2.92,2.217,28.79,20.64,17.14,17.37,86.7,0,12.73644,-0.7385979,-0.369299,3.44679,3.44679,38.83795,4.308488,-300.1047,-91.95544,230.7107,19.55462,1008.309,9.232474
"2023-02-03 08:41:00",1,4.25,3.099,45.28,14.69,17.06,17.35,86.2,0,12.73685,-0.7898895,-0.2256827,3.385241,3.498082,38.82871,3.836606,-301.4383,-137.6665,230.6974,19.61798,1008.689,9.365832
"2023-02-03 08:42:00",2,3.11,2.7,48,6.008,17.03,17.3,85.9,0,12.73686,-0.7898895,0,2.031144,3.046716,39.62989,3.272399,-301.7768,103.137,230.6791,19.68105,1008.35,9.591516
"2023-02-03 08:43:00",3,2.73,2.155,42.22,12.51,17.13,17.21,86.6,0,12.73675,-0.7898895,-0.4513654,1.128414,1.354096,40.5439,2.369668,-301.5511,69.17175,230.5146,19.791,1010.382,8.350261
"2023-02-03 08:44:00",4,3.65,2.877,55.38,26.07,17.25,17.22,87,0,12.7365,-1.128414,0.1128414,1.466938,1.241255,39.11082,0.7898895,-298.0531,69.39744,230.4232,19.94745,1008.576,9.930039
"2023-02-03 08:45:00",5,3.18,2.391,70.95,11.69,17.33,17.3,87.3,0,12.73622,-0.6770481,0,2.821034,3.385241,37.95984,0.5642068,-294.4421,846.423,230.478,20.05966,1008.35,9.365832
"2023-02-03 08:46:00",6,3.4,2.553,60.93,18.83,17.21,17.36,86.2,0,12.73586,-1.015517,0.11282,3.385068,5.077607,37.6194,0.9026834,-292.6209,516.1104,230.5029,20.10033,1008.525,8.349846
"2023-02-03 08:47:00",7,3.7,2.518,49.1,13.72,17.32,17.37,86.7,0,12.73636,-1.128307,1.241136,3.49775,4.85172,36.88432,0.4513242,-291.7046,479.7555,230.4195,20.14212,1008.029,10.7189
"2023-02-03 08:48:00",8,4.05,3.218,61.6,9.64,17.12,17.42,85.5,0,12.73605,-1.015506,0.7898397,3.272185,4.062026,37.11119,0.564182,-292.3915,448.9674,230.3904,20.16377,1008.061,8.124068
"2023-02-03 08:49:00",9,3.59,2.702,51.92,11.93,17.37,17.37,86.9,0,12.73537,-0.677004,1.241163,2.030997,3.046488,37.8441,3.159296,-293.0644,449.7513,230.1863,20.19522,1008.273,10.60625
"2023-02-03 08:50:00",10,3.3,2.368,57.72,20,17.42,17.41,86.6,0,12.7357,-0.6770059,0.6769988,2.031007,3.385005,35.07992,3.949167,-293.969,444.9023,230.2791,20.2404,1008.28,9.478008
"2023-02-03 08:51:00",11,3.66,2.302,52.43,16.56,17.53,17.48,86.7,0,12.73562,-1.241138,1.241145,1.466809,2.256616,34.00729,1.91815,-294.5267,456.0634,230.2378,20.295,1008.146,18.72989
"2023-02-03 08:52:00",12,3.1,2.171,72.93,21.05,17.53,17.58,85.9,0,12.73557,-1.354003,1.128334,1.241169,2.369502,35.07997,0.4513295,-294.5335,430.9113,230.261,20.35336,1008.394,39.04041
"2023-02-03 08:53:00",13,4.04,2.582,60.5,13.55,17.45,17.66,85.7,0,12.73554,-1.128365,0.3385082,-0.2256768,0.2256699,35.02443,-1.12837,-295.4441,418.9617,230.3035,20.37822,1008.532,37.57455
"2023-02-03 08:54:00",14,3.42,2.772,55.61,14.89,17.44,17.69,85.9,0,12.73552,-1.241153,0.1128351,-1.466822,0,35.07949,-1.805313,-295.7706,419.2841,230.258,20.40759,1008.268,39.49127
"2023-02-03 08:55:00",15,3.48,2.735,51.5,17.82,17.5,17.7,85.9,0,12.7355,-1.353978,0.5641531,-1.692481,-0.2256651,35.25983,-1.692474,-295.8816,419.733,230.2933,20.42547,1008.149,39.03965
"2023-02-03 08:56:00",16,3.73,3.097,57.92,8.07,17.42,17.7,85.4,0,12.73525,-1.241154,-8.036693E-06,-0.1128308,-0.3384982,35.15854,-0.7898114,-297.6892,414.8842,230.2036,20.44825,1008.156,37.46029
"2023-02-03 08:57:00",17,3.92,3.206,69.46,8.73,17.38,17.68,85.4,0,12.7352,-1.241176,0.1128386,-1.241179,-0.3384998,35.77978,1.241177,-298.9362,413.4251,230.2078,20.47537,1008.062,39.71765
"2023-02-03 08:58:00",18,3.96,2.846,78.91,11.7,17.51,17.64,86.5,0,12.7353,-1.128316,0.3384991,-1.466811,-1.128312,36.11741,2.707962,-299.9441,414.8819,230.2937,20.49796,1007.925,37.68577
"2023-02-03 08:59:00",19,3.58,2.772,44.05,17.9,17.87,17.73,86.5,0,12.73537,-1.353923,1.128262,-0.5641501,0.7897637,33.9271,2.030914,-300.3822,411.1415,230.2658,20.52958,1007.883,39.26382
"2023-02-03 09:00:00",20,3.42,2.904,48.99,8.69,17.86,17.99,85.1,0,12.73542,-1.241095,2.256548,1.692416,3.948951,33.85941,-0.4513243,-301.1722,403.2438,230.1929,20.5454,1007.545,38.69969
"2023-02-03 09:01:00",21,3.22,2.563,56.05,10.81,17.85,18.23,84.1,0,12.73544,-1.128226,1.128231,1.579523,3.159041,34.26419,-0.6769323,-303.1902,396.7968,230.0556,20.57703,1007.618,37.45707
"2023-02-03 09:02:00",22,2.88,2.236,46.11,12.08,18.28,18.48,83.8,0,12.73507,-1.353788,1.128155,0.2256332,1.579424,34.8375,-0.2256331,-305.4273,388.7629,230.0235,20.5951,760.829,39.4855
"2023-02-03 09:03:00",23,3.89,3.348,46.99,7.808,17.98,18.75,81.2,0,12.73498,-1.240989,0.9025363,-0.1128162,1.240989,34.05947,-0.6768911,-307.349,378.2756,230.0629,20.62899,18.16354,38.47062
"2023-02-03 09:04:00",24,3.76,2.954,51.82,16.42,18.24,18.74,82.3,0,12.73503,-1.353743,1.692175,0,1.466554,36.74283,-1.917791,-309.7032,366.6386,230.034,20.65912,17.9371,38.80729
"2023-02-03 09:05:00",25,3.74,2.794,70.35,25.04,18.51,18.83,83.5,0,12.7352,-1.353702,1.015275,-0.1128074,1.128086,36.00849,-2.143365,-311.3857,359.0696,230.0089,20.69677,18.38779,39.37018
"2023-02-03 09:06:00",26,3.28,2.286,54.24,18.69,18.62,19.09,81.5,0,12.73531,-1.240871,1.24087,-0.4512235,1.240871,34.36086,0.6768351,-313.8614,351.9562,229.9865,20.74647,18.38745,37.67736
"2023-02-03 09:07:00",27,2.98,2.054,42.39,16.49,18.8,19.27,81.7,0,12.73537,-1.353663,1.240857,-0.4512224,1.353663,33.79645,2.820129,-315.5499,343.8304,229.8926,20.79844,18.72567,39.93306
"2023-02-03 09:08:00",28,4.22,3.372,43.84,9.4,18.48,19.44,79.18,0,12.73542,-0.9024356,0.7896314,0,1.128044,33.93158,2.143286,-316.5627,337.9621,229.7996,20.85492,18.83834,38.3535
"2023-02-03 09:09:00",29,3.25,2.878,42.25,10.42,18.12,19.33,80.1,0,12.73505,0.1128086,1.240919,-0.1128086,1.015298,35.77227,0.564055,-318.2734,331.3251,229.7941,20.90688,18.61377,38.01722
"2023-02-03 09:10:00",30,3.78,3.191,33.67,14.72,18.3,19.23,80.2,0,12.73522,-0.6768433,1.240886,-0.225615,-0.2256152,35.30885,0.45123,-319.6185,325.1122,229.8065,20.96336,18.16206,40.72361
"2023-02-03 09:11:00",31,3.11,2.508,57.75,12.46,18.38,19.21,81.2,0,12.73497,-1.015254,1.015254,-0.1128066,0.6768338,35.8385,1.015254,-321.4182,319.354,229.7846,21.01984,18.38739,38.24126
"2023-02-03 09:12:00",32,4.1,2.54,40.32,17.47,18.78,19.34,79.27,0,12.73463,-1.015245,1.240854,-0.1128046,1.240855,33.90918,-0.7896324,-322.7686,311.5673,229.8189,21.07632,18.38721,38.80491
"2023-02-03 09:13:00",33,3.82,2.886,26.77,10.5,18.61,19.42,80.2,0,12.73468,-1.015239,1.692063,0,2.030476,34.58579,-2.93291,-323.7817,303.5563,229.7079,21.13055,18.4999,39.7071
"2023-02-03 09:14:00",34,3.52,2.654,44.81,9.18,18.78,19.46,80.6,0,12.7345,-0.902431,1.579254,0,2.481685,35.16096,-2.030471,-325.3597,297.5766,229.5791,21.18929,18.61264,37.33808
"2023-02-03 09:15:00",35,2.98,2.244,49.14,9.03,18.9,19.59,78.75,0,12.73405,-0.4512147,1.804857,0,1.353643,34.31485,1.692053,-325.5845,293.6278,229.5603,21.24577,18.8382,40.15808
"2023-02-03 09:16:00",36,2.49,1.687,80.3,20.37,19.09,19.66,78.29,0,12.73377,-0.9024349,1.466452,-0.1128035,1.353649,33.58177,3.158511,-327.278,284.943,229.5795,21.30903,18.61267,39.25586
"2023-02-03 09:17:00",37,3.29,2.192,62.06,17.19,19.47,19.79,81.3,0,12.7336,-1.24091,1.240909,0,1.466528,32.4554,1.015306,-328.4238,281.9118,229.5913,21.37078,18.16239,38.01694
"2023-02-03 09:18:00",38,2.58,1.841,42.4,13.39,19.54,20.08,77.41,0,12.73349,0.1128082,1.353688,0.6768442,2.256145,33.35714,-3.158597,-329.5443,276.2653,229.4949,21.43329,18.61321,40.27223
"2023-02-03 09:19:00",39,2.37,2.072,33.66,14.25,18.96,20.09,76.61,0,12.73343,0.1128057,1.128058,1.128058,2.594533,33.77405,-3.496981,-330.6674,270.6211,229.3271,21.50106,18.83856,39.0308
"2023-02-03 09:20:00",40,2.55,1.912,36.83,19.97,19.12,19.98,75.94,0,12.73339,0.1128048,1.128048,1.240853,1.579268,32.95027,-0.789636,-331.9051,266.3321,229.3799,21.56432,18.49998,39.25606
"2023-02-03 09:21:00",41,3.53,2.463,35.11,21.09,19.31,19.89,77.76,0,12.73336,-0.2256084,1.128042,0.3384131,1.466454,33.42387,1.804866,-332.2417,263.5105,229.3787,21.63436,18.72549,39.70707
"2023-02-03 09:22:00",42,4.23,2.846,20.89,11.45,19.67,19.91,79.4,0,12.73335,0,1.015234,-0.1128037,1.240842,34.4954,2.820094,-333.3686,259.1103,229.3596,21.69762,18.72543,38.35328
"2023-02-03 09:23:00",43,2.6,1.823,9.6,20.85,19.32,19.97,76.72,0,12.73334,0,1.128035,0,2.143267,35.27367,1.917661,-333.7062,256.5153,229.3774,21.7573,18.72539,40.38367
"2023-02-03 09:24:00",44,2.67,1.981,22.95,22.57,19.48,19.95,78.98,0,12.73333,0.1128034,1.353641,-9.934107E-08,1.240837,33.91998,-0.5640165,-334.3826,250.9875,229.2492,21.81736,18.72536,40.15801
"2023-02-03 09:25:00",45,3.39,2.606,30.67,8.2,19.44,20.04,76.32,0,12.73333,0.1128033,1.35364,0.7896231,1.804853,34.51781,-1.917656,-334.9463,248.8441,229.1577,21.88306,18.72535,38.91714
"2023-02-03 09:26:00",46,3.95,2.839,24.43,8.82,19.56,20.18,77.34,0,12.73333,0.3384098,1.353639,0.1128033,1.240836,35.51047,-0.2256067,-335.623,243.655,229.1393,21.94388,18.49973,40.72197
"2023-02-03 09:27:00",47,3.59,2.384,24,10.46,19.47,20.29,76.25,0,12.73332,0.1128032,1.353639,0,1.353639,35.49917,1.692048,-336.2997,237.338,229.1392,22.00318,18.61253,39.48112
"2023-02-03 09:28:00",48,3.42,2.408,28.87,11.47,19.5,20.17,76.23,0,12.73365,0.2256064,1.240835,0,1.353638,35.87142,1.804851,-337.2021,234.2922,229.1392,22.06832,18.72533,39.93233
"2023-02-03 09:29:00",49,3.55,2.414,20.39,7.645,19.5,20.13,76.94,0,12.73358,0.1128032,1.128032,-0.3384096,1.240835,36.27751,2.368867,-337.6533,230.5697,229.1392,22.12688,18.72533,41.06036
"2023-02-03 09:30:00",50,3.58,2.482,14.39,9.55,19.53,20.18,77.97,0,12.73348,0.2256064,1.128032,-0.2256064,1.353638,35.66837,1.466442,-337.9917,225.9448,228.9747,22.18825,18.49972,38.57869
"2023-02-03 09:31:00",51,3.56,2.353,46.3,16.32,19.99,20.33,77.17,0,12.73408,0,1.240792,-0.3383958,1.353588,34.39244,-2.368724,-338.9936,223.1165,228.9113,22.26525,18.61184,40.38206
"2023-02-03 09:32:00",52,4.11,2.963,21.45,17.44,19.67,20.48,75.25,0,12.73427,0,1.353561,0,1.240763,34.62862,-4.399065,-339.4378,218.713,228.8703,22.34245,18.72427,39.36602
"2023-02-03 09:33:00",53,2.77,2.374,36.18,8.3,19.7,20.42,76.25,0,12.73392,0.1127916,1.127884,0,1.353462,35.48325,-5.188262,-340.3139,215.5388,228.89,22.39799,18.72288,38.46083
"2023-02-03 09:34:00",54,2.81,1.966,49.78,19.89,20.01,20.38,75.11,0,12.73369,0.4511614,1.240689,0,1.353481,35.34842,-3.722083,-340.3191,211.0303,228.875,22.44938,18.72316,40.37883
"2023-02-03 09:35:00",55,3.14,2.51,33.35,11.14,19.99,20.36,77.29,0,12.73355,0.112779,1.240599,0,1.353382,35.18792,-1.917299,-341.0822,208.7591,228.8764,22.50248,18.60899,39.69916
"2023-02-03 09:36:00",56,2.58,1.681,67.55,35.96,21.09,20.51,80.5,0,12.73346,0,1.35335,-0.2255552,1.240571,35.53671,-1.353344,-341.7505,204.3558,228.8345,22.5614,18.83412,38.3449
"2023-02-03 09:37:00",57,3.89,3.081,32.24,13.31,20.48,20.94,77.03,0,12.73341,0.3383348,1.917205,-0.6766515,1.240546,33.12254,-1.57887,-341.7429,201.1938,228.7932,22.61563,18.4954,40.3741
"2023-02-03 09:38:00",58,3.38,2.608,21.9,16.91,20.1,21.24,72.23,0,12.73338,0.1127718,1.127725,-0.1127735,2.142669,33.16632,-1.691583,-341.6158,198.9303,228.6562,22.67362,18.94574,39.47029
"2023-02-03 09:39:00",59,2.99,1.978,45.47,10.15,20.23,21.19,76.25,0,12.73336,0.4510776,1.240464,-0.2255387,1.917086,34.57515,-1.35324,-341.8327,196.219,228.6507,22.73179,18.94529,38.67996
"2023-02-03 09:40:00",60,4.9,3.413,16.22,17.31,20.07,21.22,73.67,0,12.73334,0.1127672,1.353214,0,1.353214,34.28141,0.2255357,-343.0676,193.0585,228.6288,22.78846,18.71946,40.37088
"2023-02-03 09:41:00",61,4.17,3.185,15.22,10.96,19.91,20.97,74.58,0,12.73333,0.2255332,1.353201,0,1.240434,35.73577,-0.5638323,-342.9514,193.7332,228.6084,22.84004,18.83204,39.13005
"2023-02-03 09:42:00",62,4.22,2.488,15.9,13.79,20.05,20.71,75.52,0,12.73333,0.225532,1.353193,-0.1127659,0.7893634,37.43834,-1.12766,-342.9493,189.447,228.6253,22.88485,18.83194,39.12983
"2023-02-03 09:43:00",63,3.85,2.763,13.21,15.72,20.12,20.71,75.65,0,12.73333,0.1127657,1.240422,-1.353188,-1.490116E-07,36.55862,-1.80425,-342.948,186.2889,228.5149,22.92439,18.83187,41.0467
"2023-02-03 09:44:00",64,4.36,2.843,23.59,17.47,20.63,20.71,76.19,0,12.73332,0.2255306,1.240419,-0.7893577,1.014888,37.00961,-0.5638274,-343.0599,183.4693,228.4047,22.96958,18.94459,39.01683
"2023-02-03 09:45:00",65,4.02,3.342,343.6,7.087,20.32,20.93,72.96,0,12.73332,0.2255304,1.127653,0.7893566,2.480835,36.72764,-0.6765912,-343.1722,179.8605,228.4227,23.01514,18.71903,39.35507
"2023-02-03 09:46:00",66,3.14,2.694,324.7,10.51,20.28,20.79,74.36,0,12.73332,0.2255303,1.353182,0.7893562,2.255303,37.43803,-0.1127652,-344.2995,175.237,228.4225,23.05562,18.83178,41.04651
"2023-02-03 09:47:00",67,3.46,2.027,345.8,21.61,20.73,20.61,76.79,0,12.73332,0.1127651,1.127651,-1.127651,0.2255303,37.85524,1.240416,-344.2993,172.9816,228.4224,23.10061,18.94454,38.67842
"2023-02-03 09:48:00",68,3.01,1.9,11.16,24.56,20.63,20.72,76.42,0,12.73332,0.1127651,1.240416,-0.3382952,1.353181,37.08843,2.593596,-344.2992,169.8242,228.404,23.14523,18.719,40.36989
"2023-02-03 09:49:00",69,1.9,1.262,59.67,19.87,21.23,20.93,73.17,0,12.73332,0.4510601,1.12765,-0.6765901,0,35.17141,1.917006,-345.314,166.7795,228.4223,23.19211,18.83176,40.36988
"2023-02-03 09:50:00",70,3,1.806,9.45,30.89,21.09,21.22,76.48,0,12.73314,0.338295,1.12765,-0.789355,0.67659,33.86333,1.917005,-345.5395,164.6369,228.4222,23.24483,18.71899,39.0167
"2023-02-03 09:51:00",71,2.88,2.146,314.2,17.37,20.61,21.39,74.87,0,12.7328,0.4510601,1.35318,-0.22553,1.240415,36.0848,2.02977,-345.6523,162.3816,228.4039,23.29001,18.83176,32.58909
"2023-02-03 09:52:00",72,2.97,2.057,351.2,23.65,20.44,21.27,73.82,0,12.73283,0.22553,1.35318,-0.789355,0.5638251,37.43798,1.014885,-345.6523,160.2391,228.3857,23.33784,18.83176,26.04872
"2023-02-03 09:53:00",73,5.29,3.786,340.3,9.16,20.69,21.03,74.32,0,12.73274,0.789355,1.35318,-0.5638251,0,37.51692,-0.112765,-345.6523,157.6455,228.3126,23.38566,18.83176,25.25936
"2023-02-03 09:54:00",74,5.53,4.635,338.8,7.108,19.85,20.71,73.31,0,12.73258,0.22553,1.240415,0,1.35318,37.58458,0.4510601,-345.765,155.8412,228.2213,23.42369,18.60623,27.4019
"2023-02-03 09:55:00",75,3.76,2.798,342.5,3.683,20.07,20.25,76.92,0,12.73275,0.4510601,0.4510601,-0.4510601,0.338295,38.57691,2.48083,-345.6523,154.2625,228.203,23.44948,18.60623,26.27425
"2023-02-03 09:56:00",76,3.08,2.522,342.1,4.94,19.98,20.12,75.63,0,12.73249,-0.112765,-0.22553,-1.465945,-1.240415,38.56564,1.014885,-346.1033,152.3455,228.203,23.47885,18.83176,25.1466
"2023-02-03 09:57:00",77,3.02,2.122,329,11.86,20.16,20.07,74.89,0,12.73252,-1.014885,0.789355,-1.12765,0.22553,37.84394,-1.240415,-347.0055,150.9924,228.203,23.49598,18.83176,26.72531
"2023-02-03 09:58:00",78,2.52,1.976,336.6,15.4,20.44,20.05,75.51,0,12.73222,-1.014885,1.014885,-0.5638251,0.338295,37.40416,-0.67659,-347.0055,149.3009,228.203,23.49598,18.83176,26.04872
"2023-02-03 09:59:00",79,4.24,2.227,344.5,24.91,20.71,20.16,77.99,0,12.73182,-1.35318,1.12765,-1.12765,-0.338295,36.77267,1.465945,-347.0055,147.8349,228.1847,23.51631,18.60623,24.69554
"2023-02-03 10:00:00",80,5.02,3.953,351.6,6.497,20.18,20.35,74.96,0,12.73184,-0.5638251,0.5638251,-0.22553,0,37.9116,0.67659,-347.1182,146.1435,228.203,23.52309,18.71899,26.83807
"2023-02-03 10:01:00",81,5.02,3.908,0.544,16.87,20.42,20.4,75.87,0,12.7317,-0.4510601,0.112765,-1.35318,-1.12765,37.68607,-1.014885,-347.0055,144.452,228.203,23.52309,18.83176,25.93595
"2023-02-03 10:02:00",82,3.8,3.31,356.2,10.29,20.18,20.38,77.76,0,12.73149,-1.35318,0,-1.35318,-1.465945,38.30628,-1.917005,-347.3438,142.8733,228.203,23.52309,16.01263,25.59766
"2023-02-03 10:03:00",83,3.32,2.663,333.6,14.37,20.36,20.43,75.15,0,12.73137,-1.014885,-0.112765,-1.465945,-1.35318,37.69735,-1.691475,-348.4714,140.8435,228.203,23.52309,8.006316,27.28913
"2023-02-03 10:04:00",84,2.93,2.162,345.7,8.97,20.39,20.42,75.66,0,12.73129,-0.22553,0.22553,-2.142535,-1.240415,37.78756,-1.917005,-348.3586,138.8137,228.1665,23.52309,7.780786,25.59766
"2023-02-03 10:05:00",85,4.81,2.864,331.5,16.31,20.42,20.44,74.54,0,12.73124,-0.338295,1.35318,-0.789355,0.5638251,37.3365,-1.80424,-348.3586,136.784,228.203,23.52309,8.006316,25.37213
"2023-02-03 10:06:00",86,2.57,2.152,327.3,6.268,20.13,20.3,75.04,0,12.73121,-1.12765,0.4510601,-1.12765,-0.5638251,38.4867,-0.7893551,-348.3586,134.867,228.1847,23.52309,8.006316,27.0636
"2023-02-03 10:07:00",87,2.3,1.822,316.2,13.53,20.35,20.16,76.12,0,12.73119,-1.12765,0.338295,-1.35318,-1.35318,38.58819,0.112765,-348.3586,132.95,228.203,23.52309,8.006316,26.38701
"2023-02-03 10:08:00",88,3.2,2.257,0.002,14.17,20.48,20.18,78.68,0,12.73118,-1.240415,-0.338295,-1.35318,-1.465945,37.35905,0.22553,-348.4714,130.6947,228.203,23.52309,7.893551,26.16148
"2023-02-03 10:09:00",89,5.68,3.928,354.7,7.108,20.38,20.36,76.22,0,12.73117,-0.5638251,0,-1.465945,-1.35318,37.17863,1.12765,-349.3735,127.65,228.1847,23.52309,8.119081,27.28913
"2023-02-03 10:10:00",90,3.93,3.411,351,2.971,19.91,20.47,75.89,0,12.73117,0,0.4510601,-1.465945,-0.9021201,37.03203,2.142535,-349.7118,126.0713,228.203,23.52309,8.119081,26.27425
"2023-02-03 10:11:00",91,3.69,2.501,352.1,7.288,20.08,20.32,75.94,0,12.73117,-1.240415,0.112765,-1.35318,-0.5638251,37.35905,0.22553,-349.599,124.267,228.203,23.52309,7.668021,25.37213
"2023-02-03 10:12:00",92,3.18,1.913,355.7,16.33,20.35,20.27,75.78,0,12.73117,-0.4510601,-0.112765,-1.35318,-1.35318,36.65991,-1.57871,-349.7118,124.3798,228.203,23.52309,8.006316,26.95084
"2023-02-03 10:13:00",93,3.78,1.924,2.109,25.77,20.66,20.41,76.17,0,12.73117,-0.67659,1.12765,-1.35318,-1.240415,36.34417,-0.5638251,-349.7118,123.5905,228.203,23.53288,7.893551,25.25936
"2023-02-03 10:14:00",94,3.53,2.2,338.6,10.97,20.73,20.56,75.89,0,12.73117,-1.240415,1.35318,-1.691475,0,36.52459,1.12765,-349.7118,121.7862,228.1847,23.55246,8.119081,25.93595
"2023-02-03 10:15:00",95,2.53,1.99,301.8,26.46,20.83,20.64,74.38,0,12.73117,-1.12765,1.240415,-1.35318,0,36.84033,0,-349.7118,118.4033,228.203,23.55736,8.006316,26.95084
"2023-02-03 10:16:00",96,2.74,2.057,285.4,16.73,21.12,20.76,76.36,0,12.73117,-0.22553,1.12765,-1.35318,-0.67659,36.86288,-0.789355,-349.7118,119.7564,228.203,23.59313,7.893551,24.8083
"2023-02-03 10:17:00",97,3.89,2.482,320.7,22.45,21.04,21.01,74.93,0,12.73117,-0.5638251,1.014885,-1.465945,-1.240415,37.69735,-0.67659,-349.7118,125.2819,228.1665,23.61873,8.119081,26.16148
"2023-02-03 10:18:00",98,3.9,2.288,9.1,22.92,21.55,21.16,76.86,0,12.73117,0.338295,1.014885,-1.465945,-0.789355,37.04331,-2.368065,-349.7118,132.0478,228.1847,23.65789,7.893551,26.16148
"2023-02-03 10:19:00",99,3.74,2.498,348.3,8.57,21.2,21.42,73.62,0,12.73117,0.5638251,0.9021201,-0.5638251,0,36.53587,-2.70636,-349.7118,136.4457,228.203,23.7059,8.119081,25.37213
"2023-02-03 10:20:00",100,3.88,2.513,322,27.35,20.77,21.35,74.13,0,12.73117,0.338295,1.240415,-1.465945,-0.22553,36.36672,-2.2553,-349.7118,140.618,228.1847,23.7364,7.893551,26.61254
"2023-02-03 10:21:00",101,2.89,2.073,342,9.62,20.85,21.1,73.89,0,12.73117,0.112765,0,-1.465945,-1.35318,37.02076,0.789355,-349.7118,141.5201,228.1847,23.78046,8.006316,26.72531
"2023-02-03 10:22:00",102,1.95,1.705,324.7,16.37,21.29,21.06,74.67,0,12.73117,-1.12765,0.789355,-1.35318,-1.35318,36.85161,3.946775,-349.7118,143.0988,228.1847,23.80964,8.006316,25.25936
"2023-02-03 10:23:00",103,1.6,1.173,4.293,48.86,21.71,21.18,74.57,0,12.73117,0.112765,0.67659,-1.35318,-0.789355,36.02842,2.48083,-349.8246,144.3392,228.0203,23.83939,7.893551,26.61254
"2023-02-03 10:24:00",104,2.27,1.34,63.01,19.79,21.47,21.46,73.1,0,12.73117,0.338295,0.112765,-1.240415,0,35.19396,-2.93189,-349.8246,142.0839,227.9473,23.85897,8.119081,26.72531
"2023-02-03 10:25:00",105,2.42,1.517,18.73,43.71,21.46,21.48,74.52,0,12.73117,0.112765,0.789355,-1.35318,0,35.54354,-5.299956,-350.2756,140.2797,227.9838,23.89568,8.006316,25.1466
"2023-02-03 10:26:00",106,2.83,1.993,348.5,14.3,21.33,21.54,74.83,0,12.73117,0.112765,1.240415,-1.35318,0,36.33289,-2.593595,-349.8246,137.1223,227.9838,23.92505,8.006316,26.04872
"2023-02-03 10:27:00",107,3.1,2.3,354.7,8.09,21.45,21.62,73.82,0,12.73117,0.112765,1.240415,-1.240415,0,36.64863,-0.22553,-349.9373,134.0776,227.9838,23.95687,7.893551,25.82319
"2023-02-03 10:28:00",108,2.5,1.643,356.6,18.32,21.69,21.64,71.56,0,12.73117,0.112765,1.12765,-1.465945,0,37.51692,-0.22553,-351.065,130.8074,227.9838,23.96421,7.555256,24.58277
"2023-02-03 10:29:00",109,2.34,1.421,4.931,33.08,21.95,21.82,72.77,0,12.73117,0.22553,1.35318,-1.35318,-0.338295,36.35544,-2.142535,-351.065,127.65,227.9838,23.9885,7.893551,26.38701
"2023-02-03 10:30:00",110,5.27,2.815,331.3,17.75,21.7,22.06,70.4,0,12.73117,0.22553,1.240415,-1.35318,0,35.52098,-2.593595,-351.065,125.6202,227.9655,24.01335,8.119081,26.04872
"2023-02-03 10:31:00",111,4.53,3.547,8.76,9.76,21.37,22.17,69.18,0,12.73117,0.22553,1.12765,-1.35318,0,37.16735,-1.465945,-351.1777,122.8011,227.9838,24.04272,7.893551,24.69554
"2023-02-03 10:32:00",112,3.55,2.138,347.4,13.72,21.93,22.24,70.75,0,12.73117,0,0.4510601,-1.35318,-1.12765,37.51692,-1.240415,-351.065,119.7564,227.9838,24.07209,7.780786,26.83807
"2023-02-03 10:33:00",113,2.91,1.862,320.5,31.2,21.76,22.2,70.23,0,12.73117,0.112765,-0.112765,-1.35318,-1.35318,38.02436,-2.368065,-351.065,118.6288,227.9838,24.10146,8.006316,26.04872
"2023-02-03 10:34:00",114,2.97,1.598,280.2,35.82,21.79,22.11,70.14,0,12.73117,0.112765,-0.22553,-1.35318,-1.465945,35.82545,-2.2553,-351.065,117.3884,227.9473,24.13573,8.119081,25.82319
"2023-02-03 10:35:00",115,2.49,2.02,311.2,9.34,21.81,21.95,69.79,0,12.73117,0.22553,0.112765,-1.35318,-1.35318,36.69374,-0.67659,-351.065,116.0352,227.8742,24.16755,8.006316,26.27425
"2023-02-03 10:36:00",116,3.36,2.133,290.4,27.14,21.59,21.66,72.47,0,12.73117,0.4510601,0,-1.35318,-1.35318,38.17096,1.57871,-351.065,115.8097,227.7646,24.18957,7.780786,26.16148
"2023-02-03 10:37:00",117,4.75,3.732,348.3,6.471,21.11,21.47,72.91,0,12.73117,0.22553,0,-2.593595,-1.917005,38.35138,2.93189,-351.065,114.5693,227.7646,24.20181,8.006316,24.69554
"2023-02-03 10:38:00",118,3.13,2.443,347.4,17.69,21.55,21.32,75.5,0,12.73117,0,0.338295,-2.70636,-1.57871,38.88138,3.495715,-351.065,112.6523,227.7646,24.21894,8.119081,26.95084
