Time,ConcRT (ug/m3),ConcHR (ug/m3),Flow (lpm),WS (m/s),WD (Deg),AT (C),RH (%),BP (mmHg),FT (C),FRH (%),BV (V),PM,Status,
2023-01-13 19:00:00,25,20,16.7,0,0,20.5,53,650,23.1,26,12.3,0,256,
2023-01-13 19:05:00,24,20,16.7,0,0,21,51,650,23.4,26,12.3,0,256,
2023-01-13 19:10:00,4,20,16.7,0,0,21,51,650,23.5,28,12.3,0,256,
2023-01-13 19:15:00,20,20,16.7,0,0,20.9,51,650,23.5,28,12.3,0,256,
2023-01-13 19:20:00,29,20,16.7,0,0,20.8,52,650,23.6,27,12.3,0,256,
2023-01-13 19:25:00,47,20,16.7,0,0,20.7,52,650,23.7,27,12.3,0,256,
2023-01-13 19:30:00,24,20,16.7,0,0,20.7,52,650,23.8,28,12.3,0,256,
2023-01-13 19:35:00,24,20,16.7,0,0,20.6,53,650,23.9,27,12.3,0,256,
2023-01-13 19:40:00,20,20,16.7,0,0,20.6,53,650,24,28,12.3,0,256,
2023-01-13 19:45:00,37,20,16.7,0,0,20.6,53,650,24.1,28,12.3,0,256,
2023-01-13 19:50:00,15,20,16.7,0,0,20.6,53,650,24.3,28,12.3,0,256,
2023-01-13 19:55:00,13,20,16.7,0,0,20.3,50,650,24.3,28,12.3,0,256,
2023-01-13 20:00:00,10,24,16.7,0,0,20.2,55,650,24.4,30,12.3,0,0,
2023-01-13 20:05:00,29,24,16.7,0,0,20.8,54,650,24.8,29,12.3,0,0,
2023-01-13 20:10:00,34,24,16.7,0,0,20.9,53,651,25,30,12.3,0,0,
2023-01-13 20:15:00,38,24,16.7,0,0,20.7,54,651,25.2,30,12.3,0,0,
2023-01-13 20:20:00,31,24,16.7,0,0,20.7,55,651,25.3,29,12.3,0,0,
2023-01-13 20:25:00,35,24,16.7,0,0,20.7,52,651,25.4,29,12.3,0,0,
2023-01-13 20:30:00,22,24,16.7,0,0,20.4,54,651,25.3,28,12.3,0,0,
2023-01-13 20:35:00,7,24,16.7,0,0,20.7,56,651,25.4,28,12.3,0,0,
2023-01-13 20:40:00,10,24,16.7,0,0,20.9,55,651,25.6,28,12.3,0,0,
2023-01-13 20:45:00,15,24,16.7,0,0,20.8,56,651,25.6,27,12.3,0,0,
2023-01-13 20:50:00,27,24,16.7,0,0,20.8,55,651,25.6,27,12.3,0,0,
2023-01-13 20:55:00,38,24,16.7,0,0,20.9,55,651,25.6,28,12.3,0,0,
2023-01-13 21:00:00,41,16,16.7,0,0,20.6,52,651,25.5,29,12.3,0,0,
2023-01-13 21:05:00,17,16,16.7,0,0,20.5,58,651,25.5,29,12.3,0,0,
2023-01-13 21:10:00,-14,16,16.7,0,0,21,56,651,25.7,29,12.3,0,0,
2023-01-13 21:15:00,-15,16,16.7,0,0,21,56,651,25.7,29,12.3,0,0,
2023-01-13 21:20:00,9,16,16.7,0,0,20.8,57,651,25.6,29,12.3,0,0,
2023-01-13 21:25:00,22,16,16.7,0,0,20.8,57,651,25.6,29,12.3,0,0,
2023-01-13 21:30:00,26,16,16.7,0,0,20.7,54,651,25.5,28,12.3,0,0,
2023-01-13 21:35:00,11,16,16.7,0,0,20.5,58,651,25.5,29,12.3,0,0,
2023-01-13 21:40:00,2,16,16.7,0,0,20.9,58,651,25.6,29,12.3,0,0,
2023-01-13 21:45:00,18,16,16.7,0,0,21.1,57,651,25.7,29,12.3,0,0,
2023-01-13 21:50:00,24,16,16.7,0,0,21,57,651,25.6,30,12.3,0,0,
2023-01-13 21:55:00,28,16,16.7,0,0,21,58,651,25.6,30,12.3,0,0,
2023-01-13 22:00:00,13,20,16.7,0,0,21.2,57,651,25.7,30,12.3,0,0,
2023-01-13 22:05:00,9,20,16.7,0,0,21,54,651,25.6,30,12.3,0,0,
2023-01-13 22:10:00,-3,20,16.7,0,0,21,59,651,25.6,30,12.3,0,0,
2023-01-13 22:15:00,-15,20,16.7,0,0,21.2,58,651,25.7,30,12.3,0,0,
2023-01-13 22:20:00,-15,20,16.7,0,0,21.4,58,651,25.7,30,12.3,0,0,
2023-01-13 22:25:00,4,20,16.7,0,0,21.4,58,651,25.8,30,12.3,0,0,
2023-01-13 22:30:00,24,20,16.7,0,0,21.5,58,651,25.8,30,12.3,0,0,
2023-01-13 22:35:00,33,20,16.7,0,0,21.2,51,651,25.7,30,12.3,0,0,
2023-01-13 22:40:00,27,20,16.7,0,0,20.7,59,651,25.5,30,12.3,0,0,
2023-01-13 22:45:00,20,20,16.7,0,0,20.9,61,651,25.5,30,12.3,0,0,
2023-01-13 22:50:00,4,20,16.7,0,0,21.1,60,651,25.6,30,12.3,0,0,
2023-01-13 22:55:00,4,20,16.7,0,0,21.3,60,651,25.6,30,12.3,0,0,
2023-01-13 23:00:00,8,18,16.7,0,0,21.3,60,651,25.6,29,12.3,0,0,
2023-01-13 23:05:00,21,18,16.7,0,0,21.3,58,651,25.6,29,12.3,0,0,
2023-01-13 23:10:00,20,18,16.7,0,0,20.9,57,651,25.5,29,12.3,0,0,
2023-01-13 23:15:00,31,18,16.7,0,0,20.9,62,651,25.5,29,12.3,0,0,
2023-01-13 23:20:00,28,18,16.7,0,0,21.1,61,651,25.5,29,12.3,0,0,
2023-01-13 23:25:00,24,18,16.7,0,0,21.2,61,651,25.6,29,12.3,0,0,
2023-01-13 23:30:00,9,18,16.7,0,0,21.2,61,651,25.6,28,12.3,0,0,
2023-01-13 23:35:00,10,18,16.7,0,0,21.2,61,651,25.6,28,12.3,0,0,
2023-01-13 23:40:00,16,18,16.7,0,0,21,56,651,25.5,28,12.3,0,0,
2023-01-13 23:45:00,17,18,16.7,0,0,20.8,62,651,25.4,28,12.3,0,0,
2023-01-13 23:50:00,18,18,16.7,0,0,21,62,651,25.4,28,12.3,0,0,
2023-01-13 23:55:00,18,18,16.7,0,0,21.1,61,651,25.5,28,12.3,0,0,
2023-01-14 00:00:00,19,13,16.7,0,0,21.2,61,651,25.5,28,12.3,0,0,
2023-01-14 00:05:00,7,13,16.2,0,0,21.2,61,651,25.3,30,12.3,0,0,
2023-01-14 00:10:00,-4,13,16.7,0,0,21.2,58,651,25.3,30,12.3,0,0,
2023-01-14 00:15:00,-15,13,16.7,0,0,20.8,60,651,25.2,30,12.3,0,0,
2023-01-14 00:20:00,-15,13,16.7,0,0,20.8,63,651,25.2,30,12.3,0,0,
2023-01-14 00:25:00,-11,13,16.7,0,0,21,62,651,25.3,30,12.3,0,0,
2023-01-14 00:30:00,4,13,16.7,0,0,21.1,62,651,25.3,30,12.3,0,0,
2023-01-14 00:35:00,25,13,16.7,0,0,21.2,61,651,25.4,29,12.3,0,0,
2023-01-14 00:40:00,24,13,16.7,0,0,21.2,61,651,25.4,29,12.3,0,0,
2023-01-14 00:45:00,14,13,16.7,0,0,20.9,56,651,25.3,29,12.3,0,0,
2023-01-14 00:50:00,6,13,16.7,0,0,20.8,63,651,25.2,29,12.3,0,0,
2023-01-14 00:55:00,13,13,16.7,0,0,20.9,63,651,25.2,29,12.3,0,0,
2023-01-14 01:00:00,15,4,16.7,0,0,21,62,651,25.3,29,12.3,0,0,
2023-01-14 01:05:00,5,4,16.7,0,0,21.1,62,651,25.3,29,12.3,0,0,
2023-01-14 01:10:00,-8,4,16.7,0,0,21.1,61,651,25.3,29,12.3,0,0,
2023-01-14 01:15:00,5,4,16.7,0,0,21.1,57,651,25.3,29,12.3,0,0,
2023-01-14 01:20:00,18,4,16.7,0,0,20.7,61,651,25.2,29,12.3,0,0,
2023-01-14 01:25:00,23,4,16.7,0,0,20.8,63,651,25.2,29,12.3,0,0,
2023-01-14 01:30:00,6,4,16.7,0,0,20.9,62,651,25.2,29,12.3,0,0,
2023-01-14 01:35:00,-3,4,16.7,0,0,20.9,62,651,25.2,29,12.3,0,0,
2023-01-14 01:40:00,4,4,16.7,0,0,21,62,651,25.2,29,12.3,0,0,
2023-01-14 01:45:00,20,4,16.7,0,0,21,61,651,25.2,29,12.3,0,0,
2023-01-14 01:50:00,11,4,16.7,0,0,20.6,57,651,25.1,29,12.3,0,0,
2023-01-14 01:55:00,-1,4,16.7,0,0,20.6,64,651,25,29,12.3,0,0,
2023-01-14 02:00:00,-1,12,16.7,0,0,20.7,63,651,25,30,12.3,0,0,
2023-01-14 02:05:00,10,12,16.7,0,0,20.8,63,651,25.1,30,12.3,0,0,
2023-01-14 02:10:00,8,12,16.7,0,0,20.9,62,651,25.1,29,12.3,0,0,
2023-01-14 02:15:00,99999,99999,2.5,0,0,21.1,61,651,24.7,31,12.3,0,384,
2023-01-14 02:20:00,99999,99999,16.7,0,0,21.6,59,651,24.4,30,12.3,0,256,
2023-01-14 02:25:00,99999,99999,16.7,0,0,21.1,42,651,23.3,30,12.3,0,256,
2023-01-14 02:30:00,99999,99999,16.7,0,0,19.8,50,651,22.1,31,12.3,0,256,
2023-01-14 02:35:00,80004,99999,16.7,0,0,19.8,66,651,21.6,33,12.3,0,256,
2023-01-14 02:40:00,39,99999,16.7,0,0,19.9,68,651,21.3,34,12.3,0,256,
2023-01-14 02:45:00,34,99999,16.7,0,0,20.1,67,651,21.2,35,12.3,0,256,
2023-01-14 02:50:00,19,99999,16.7,0,0,20.2,67,651,21.1,35,12.3,0,256,
2023-01-14 02:55:00,-7,99999,16.7,0,0,20.3,66,651,21.1,35,12.3,0,256,
2023-01-14 03:00:00,0,13,16.7,0,0,20.2,60,651,21.2,35,12.3,0,256,
2023-01-14 03:05:00,-1,13,16.7,0,0,20,64,651,21.1,36,12.3,0,256,
2023-01-14 03:10:00,11,13,16.7,0,0,20.1,66,651,21.2,36,12.3,0,256,
2023-01-14 03:15:00,-6,13,16.7,0,0,20.2,66,651,21.4,36,12.3,0,256,
2023-01-14 03:20:00,-1,13,16.7,0,0,20.3,65,651,21.6,36,12.3,0,256,
2023-01-14 03:25:00,-7,13,16.7,0,0,20.3,65,651,21.7,36,12.3,0,256,
2023-01-14 03:30:00,6,13,16.7,0,0,20.4,63,651,21.9,36,12.3,0,256,
2023-01-14 03:35:00,5,13,16.7,0,0,20,59,651,22,35,12.3,0,256,
2023-01-14 03:40:00,1,13,16.7,0,0,20,66,651,22.1,35,12.3,0,256,
2023-01-14 03:45:00,12,13,16.7,0,0,20.1,66,651,22.4,35,12.3,0,256,
2023-01-14 03:50:00,16,13,16.7,0,0,20.2,65,651,22.6,35,12.3,0,256,
2023-01-14 03:55:00,25,13,16.7,0,0,20.3,65,651,22.9,35,12.3,0,256,
2023-01-14 04:00:00,20,9,16.7,0,0,20.3,65,651,23.1,34,12.3,0,0,
2023-01-14 04:05:00,16,9,16.7,0,0,20.2,58,651,23.2,34,12.3,0,0,
2023-01-14 04:10:00,8,9,16.7,0,0,19.9,64,651,23.3,33,12.3,0,0,
2023-01-14 04:15:00,2,9,16.7,0,0,20,66,651,23.4,33,12.3,0,0,
2023-01-14 04:20:00,3,9,16.7,0,0,20.1,66,651,23.6,33,12.3,0,0,
2023-01-14 04:25:00,-3,9,16.7,0,0,20.1,66,651,23.7,32,12.3,0,0,
2023-01-14 04:30:00,3,9,16.7,0,0,20.2,65,651,23.8,32,12.3,0,0,
2023-01-14 04:35:00,6,9,16.7,0,0,20.2,62,651,23.8,32,12.3,0,0,
2023-01-14 04:40:00,18,9,16.7,0,0,20.1,65,651,23.9,32,12.3,0,0,
2023-01-14 04:45:00,32,9,16.7,0,0,20.9,63,651,24.2,32,12.3,0,0,
2023-01-14 04:50:00,24,9,16.7,0,0,21.4,61,651,24.5,32,12.3,0,0,
2023-01-14 04:55:00,14,9,16.7,0,0,21.3,62,651,24.5,31,12.3,0,0,
2023-01-14 05:00:00,10,12,16.7,0,0,21.2,62,651,24.6,31,12.3,0,0,
2023-01-14 05:05:00,16,12,16.7,0,0,21.1,62,651,24.6,31,12.3,0,0,
2023-01-14 05:10:00,14,12,16.7,0,0,21,63,651,24.7,30,12.3,0,0,
2023-01-14 05:15:00,-2,12,16.7,0,0,20.9,63,651,24.7,30,12.3,0,0,
2023-01-14 05:20:00,1,12,16.7,0,0,20.6,57,652,24.6,30,12.3,0,0,
2023-01-14 05:25:00,7,12,16.7,0,0,20.3,63,652,24.4,30,12.3,0,0,
2023-01-14 05:30:00,14,12,16.7,0,0,20.3,65,652,24.4,30,12.3,0,0,
2023-01-14 05:35:00,18,12,16.7,0,0,20.3,65,652,24.3,30,12.3,0,0,
2023-01-14 05:40:00,10,12,16.7,0,0,20.3,65,652,24.3,30,12.3,0,0,
2023-01-14 05:45:00,8,12,16.7,0,0,20.3,65,652,24.3,30,12.3,0,0,
2023-01-14 05:50:00,1,12,16.7,0,0,20.3,62,652,24.3,30,12.3,0,0,
2023-01-14 05:55:00,14,12,16.7,0,0,20,60,652,24.1,30,12.3,0,0,
2023-01-14 06:00:00,18,14,16.7,0,0,19.9,66,652,24.1,30,12.3,0,0,
2023-01-14 06:05:00,18,14,16.1,0,0,19.9,67,652,23.9,32,12.3,0,0,
2023-01-14 06:10:00,7,14,16.7,0,0,20,67,652,23.9,32,12.3,0,0,
2023-01-14 06:15:00,-3,14,16.7,0,0,20,66,652,24,32,12.3,0,0,
2023-01-14 06:20:00,-8,14,16.7,0,0,20.1,66,652,24.1,32,12.3,0,0,
2023-01-14 06:25:00,0,14,16.7,0,0,19.8,59,652,24.1,32,12.3,0,0,
2023-01-14 06:30:00,12,14,16.7,0,0,19.7,66,652,24,32,12.3,0,0,
2023-01-14 06:35:00,16,14,16.7,0,0,19.8,67,652,24.1,32,12.3,0,0,
2023-01-14 06:40:00,18,14,16.7,0,0,19.9,67,652,24.2,32,12.3,0,0,
2023-01-14 06:45:00,2,14,16.7,0,0,19.9,67,653,24.4,32,12.3,0,0,
2023-01-14 06:50:00,-8,14,16.7,0,0,20,66,653,24.5,32,12.3,0,0,
2023-01-14 06:55:00,-15,14,16.7,0,0,20.3,65,653,24.7,32,12.3,0,0,
2023-01-14 07:00:00,-12,3,16.7,0,0,21,62,653,25.1,32,12.3,0,0,
2023-01-14 07:05:00,0,3,16.7,0,0,21.5,61,653,25.4,31,12.3,0,0,
2023-01-14 07:10:00,9,3,16.7,0,0,21.3,62,653,25.6,31,12.3,0,0,
2023-01-14 07:15:00,5,3,16.7,0,0,21.2,62,653,25.7,31,12.3,0,0,
2023-01-14 07:20:00,7,3,16.7,0,0,21.1,63,653,25.9,30,12.3,0,0,
2023-01-14 07:25:00,6,3,16.7,0,0,21.1,63,653,26.1,30,12.3,0,0,
2023-01-14 07:30:00,4,3,16.7,0,0,21.1,63,653,26.2,30,12.3,0,0,
2023-01-14 07:35:00,3,3,16.7,0,0,20.8,57,653,26.3,29,12.3,0,0,
2023-01-14 07:40:00,0,3,16.7,0,0,20.6,65,653,26.4,29,12.3,0,0,
2023-01-14 07:45:00,-7,3,16.7,0,0,20.7,65,653,26.5,29,12.3,0,0,
2023-01-14 07:50:00,-7,3,16.7,0,0,20.8,65,653,26.7,29,12.3,0,0,
2023-01-14 07:55:00,2,3,16.7,0,0,21,64,653,26.9,29,12.3,0,0,
2023-01-14 08:00:00,13,2,16.7,0,0,21.1,64,653,27.1,29,12.3,0,0,
2023-01-14 08:05:00,7,2,16.7,0,0,21.1,60,653,27.3,28,12.3,0,0,
2023-01-14 08:10:00,-4,2,16.7,0,0,20.8,62,653,27.3,28,12.3,0,0,
2023-01-14 08:15:00,16,2,16.7,0,0,20.9,65,653,27.4,29,12.3,0,0,
2023-01-14 08:20:00,21,2,16.7,0,0,21.1,64,653,27.6,28,12.3,0,0,
2023-01-14 08:25:00,15,2,16.7,0,0,21.2,64,653,27.7,28,12.3,0,0,
2023-01-14 08:30:00,-12,2,16.7,0,0,21.3,64,653,27.9,29,12.3,0,0,
2023-01-14 08:35:00,-7,2,16.7,0,0,21.3,61,653,28,28,12.3,0,0,
2023-01-14 08:40:00,14,2,16.7,0,0,20.8,55,653,27.9,28,12.3,0,0,
2023-01-14 08:45:00,17,2,16.7,0,0,20.8,67,653,28,28,12.3,0,0,
2023-01-14 08:50:00,7,2,16.7,0,0,21.1,67,653,28.2,28,12.3,0,0,
2023-01-14 08:55:00,-8,2,16.7,0,0,21.2,63,653,28.3,28,12.3,0,0,
2023-01-14 09:00:00,3,2,16.7,0,0,21,62,653,28.3,28,12.3,0,0,
2023-01-14 09:05:00,-5,2,16.7,0,0,21,64,653,28.3,28,12.3,0,0,
2023-01-14 09:10:00,-8,2,16.7,0,0,20.8,58,653,28.3,28,12.3,0,0,
2023-01-14 09:15:00,-15,2,16.7,0,0,20.6,65,653,28.3,28,12.3,0,0,
2023-01-14 09:20:00,-15,2,16.7,0,0,21,69,653,28.5,29,12.3,0,0,
2023-01-14 09:25:00,-4,2,16.7,0,0,21.1,64,653,28.6,29,12.3,0,0,
2023-01-14 09:30:00,10,2,16.7,0,0,21,63,653,28.6,29,12.3,0,0,
2023-01-14 09:35:00,15,2,16.7,0,0,21,64,653,28.6,29,12.3,0,0,
2023-01-14 09:40:00,9,2,16.7,0,0,20.8,61,653,28.6,27,12.3,0,0,
2023-01-14 09:45:00,11,2,16.7,0,0,20.7,62,653,28.6,27,12.3,0,0,
2023-01-14 09:50:00,13,2,16.7,0,0,20.6,62,653,28.6,27,12.3,0,0,
2023-01-14 09:55:00,4,2,16.7,0,0,20.6,62,653,28.6,27,12.3,0,0,
2023-01-14 10:00:00,-5,8,16.7,0,0,20.6,62,653,28.7,27,12.3,0,0,
2023-01-14 10:05:00,-4,8,16.7,0,0,20.6,62,653,28.7,26,12.3,0,0,
2023-01-14 10:10:00,21,8,16.7,0,0,20.4,56,653,28.6,26,12.3,0,0,
2023-01-14 10:15:00,36,8,16.7,0,0,20.6,68,653,28.7,26,12.3,0,0,
2023-01-14 10:20:00,43,8,16.7,0,0,21,68,652,28.9,26,12.3,0,0,
2023-01-14 10:25:00,18,8,16.7,0,0,21,63,652,28.9,25,12.3,0,0,
2023-01-14 10:30:00,8,8,16.7,0,0,20.9,61,652,29,26,12.3,0,0,
2023-01-14 10:35:00,-1,8,16.7,0,0,20.9,61,652,29,25,12.3,0,0,
2023-01-14 10:40:00,2,8,16.7,0,0,20.7,56,652,29,25,12.3,0,0,
2023-01-14 10:45:00,-4,8,16.7,0,0,20.5,60,652,28.9,24,12.3,0,0,
2023-01-14 10:50:00,-2,8,16.7,0,0,20.8,65,652,29,24,12.3,0,0,
2023-01-14 10:55:00,3,8,16.7,0,0,20.8,60,652,29,25,12.3,0,0,
2023-01-14 11:00:00,16,6,16.7,0,0,20.6,56,652,29,25,12.3,0,0,
2023-01-14 11:05:00,27,6,16.7,0,0,20.5,58,652,28.9,25,12.3,0,0,
2023-01-14 11:10:00,0,6,16.7,0,0,20.5,60,652,28.9,24,12.3,0,0,
2023-01-14 11:15:00,-13,6,16.7,0,0,20.4,57,652,28.9,24,12.3,0,0,
2023-01-14 11:20:00,-15,6,16.7,0,0,20.4,59,652,28.8,24,12.3,0,0,
2023-01-14 11:25:00,3,6,16.7,0,0,20.4,59,652,28.8,23,12.3,0,0,
2023-01-14 11:30:00,18,6,16.7,0,0,20.4,58,652,28.8,23,12.3,0,0,
2023-01-14 11:35:00,17,6,16.7,0,0,20.3,55,652,28.7,22,12.3,0,0,
2023-01-14 11:40:00,15,6,16.7,0,0,20.1,55,652,28.7,22,12.3,0,0,
2023-01-14 11:45:00,-3,6,16.7,0,0,20.1,56,652,28.6,23,12.3,0,0,
2023-01-14 11:50:00,-2,6,16.7,0,0,20,55,652,28.5,22,12.3,0,0,
2023-01-14 11:55:00,9,6,16.7,0,0,19.9,55,652,28.5,22,12.3,0,0,
2023-01-14 12:00:00,20,6,16.7,0,0,20,58,652,28.5,22,12.3,0,0,
2023-01-14 12:05:00,15,6,16.2,0,0,20.2,59,652,28.4,23,12.3,0,0,
2023-01-14 12:10:00,12,6,16.7,0,0,20.2,55,652,28.4,24,12.3,0,0,
2023-01-14 12:15:00,21,6,16.7,0,0,20,55,652,28.4,25,12.3,0,0,
2023-01-14 12:20:00,26,6,16.7,0,0,20,56,652,28.5,24,12.3,0,0,
2023-01-14 12:25:00,10,6,16.7,0,0,20,56,652,28.5,24,12.3,0,0,
2023-01-14 12:30:00,1,6,16.7,0,0,20.1,56,652,28.5,24,12.3,0,0,
2023-01-14 12:35:00,4,6,16.7,0,0,20,54,652,28.6,23,12.3,0,0,
2023-01-14 12:40:00,27,6,16.7,0,0,19.9,53,652,28.5,23,12.3,0,0,
2023-01-14 12:45:00,21,6,16.7,0,0,19.8,53,652,28.4,23,12.3,0,0,
2023-01-14 12:50:00,12,6,16.7,0,0,19.7,54,652,28.4,22,12.3,0,0,
2023-01-14 12:55:00,5,6,16.7,0,0,19.9,56,651,28.5,23,12.3,0,0,
2023-01-14 13:00:00,5,12,16.7,0,0,20,57,651,28.6,22,12.3,0,0,
2023-01-14 13:05:00,1,12,16.7,0,0,20,54,651,28.6,22,12.3,0,0,
2023-01-14 13:10:00,-12,12,16.7,0,0,19.9,53,651,28.6,21,12.3,0,0,
2023-01-14 13:15:00,-2,12,16.7,0,0,19.9,53,651,28.6,22,12.3,0,0,
2023-01-14 13:20:00,8,12,16.7,0,0,19.8,54,651,28.6,21,12.3,0,0,
2023-01-14 13:25:00,11,12,16.7,0,0,19.9,55,651,28.7,22,12.3,0,0,
2023-01-14 13:30:00,0,12,16.7,0,0,20,56,651,28.7,21,12.3,0,0,
2023-01-14 13:35:00,-7,12,16.7,0,0,20.1,56,651,28.8,21,12.3,0,0,
2023-01-14 13:40:00,-1,12,16.7,0,0,20,51,651,28.8,21,12.3,0,0,
2023-01-14 13:45:00,7,12,16.7,0,0,19.9,53,651,28.8,21,12.3,0,0,
2023-01-14 13:50:00,19,12,16.7,0,0,19.9,54,651,28.9,21,12.3,0,0,
2023-01-14 13:55:00,23,12,16.7,0,0,19.9,51,651,28.9,21,12.3,0,0,
2023-01-14 14:00:00,19,10,16.7,0,0,19.7,50,651,28.8,21,12.3,0,0,
2023-01-14 14:05:00,17,10,16.7,0,0,19.6,51,651,28.8,21,12.3,0,0,
2023-01-14 14:10:00,4,10,16.7,0,0,19.5,51,651,28.7,21,12.3,0,0,
2023-01-14 14:15:00,-3,10,16.7,0,0,19.5,53,651,28.7,21,12.3,0,0,
2023-01-14 14:20:00,-7,10,16.7,0,0,19.8,57,651,28.8,21,12.3,0,0,
2023-01-14 14:25:00,2,10,16.7,0,0,19.9,53,651,28.9,21,12.3,0,0,
2023-01-14 14:30:00,15,10,16.7,0,0,19.9,52,651,28.9,21,12.3,0,0,
2023-01-14 14:35:00,22,10,16.7,0,0,19.8,52,651,28.9,21,12.3,0,0,
2023-01-14 14:40:00,12,10,16.7,0,0,19.8,52,651,28.9,21,12.3,0,0,
2023-01-14 14:45:00,7,10,16.7,0,0,19.8,52,651,28.9,21,12.3,0,0,
2023-01-14 14:50:00,3,10,16.7,0,0,19.8,51,651,28.9,21,12.3,0,0,
2023-01-14 14:55:00,22,10,16.7,0,0,19.7,51,651,28.9,21,12.3,0,0,
2023-01-14 15:00:00,16,4,16.7,0,0,19.6,51,651,28.8,21,12.3,0,0,
2023-01-14 15:05:00,1,4,16.7,0,0,19.6,51,651,28.7,21,12.3,0,0,
2023-01-14 15:10:00,-6,4,16.7,0,0,19.6,52,651,28.7,21,12.3,0,0,
2023-01-14 15:15:00,9,4,16.7,0,0,19.6,51,651,28.7,21,12.3,0,0,
2023-01-14 15:20:00,17,4,16.7,0,0,19.6,52,651,28.7,21,12.3,0,0,
2023-01-14 15:25:00,13,4,16.7,0,0,19.6,52,651,28.7,21,12.3,0,0,
2023-01-14 15:30:00,8,4,16.7,0,0,19.7,52,651,28.7,21,12.3,0,0,
2023-01-14 15:35:00,5,4,16.7,0,0,19.7,52,651,28.7,21,12.3,0,0,
2023-01-14 15:40:00,10,4,16.7,0,0,19.7,52,650,28.7,21,12.3,0,0,
2023-01-14 15:45:00,11,4,16.7,0,0,19.7,52,650,28.7,21,12.3,0,0,
2023-01-14 15:50:00,16,4,16.7,0,0,19.7,52,650,28.6,21,12.3,0,0,
2023-01-14 15:55:00,15,4,16.7,0,0,19.6,52,650,28.6,21,12.3,0,0,
2023-01-14 16:00:00,16,12,16.7,0,0,19.7,52,650,28.6,21,12.3,0,0,
2023-01-14 16:05:00,6,12,16.7,0,0,19.7,52,650,28.6,21,12.3,0,0,
2023-01-14 16:10:00,-1,12,16.7,0,0,19.7,52,650,28.6,21,12.3,0,0,
2023-01-14 16:15:00,-9,12,16.7,0,0,19.7,52,650,28.5,21,12.3,0,0,
2023-01-14 16:20:00,3,12,16.7,0,0,19.7,52,650,28.5,21,12.3,0,0,
2023-01-14 16:25:00,12,12,16.7,0,0,19.8,53,650,28.5,21,12.3,0,0,
2023-01-14 16:30:00,11,12,16.7,0,0,19.9,53,650,28.5,21,12.3,0,0,
2023-01-14 16:35:00,8,12,16.7,0,0,19.9,53,650,28.5,21,12.3,0,0,
2023-01-14 16:40:00,11,12,16.7,0,0,20,53,650,28.5,21,12.3,0,0,
2023-01-14 16:45:00,13,12,16.7,0,0,19.9,50,650,28.5,21,12.3,0,0,
2023-01-14 16:50:00,1,12,16.7,0,0,19.8,51,650,28.4,21,12.3,0,0,
2023-01-14 16:55:00,2,12,16.7,0,0,19.7,50,650,28.4,21,12.3,0,0,
2023-01-14 17:00:00,8,12,16.7,0,0,19.8,55,650,28.4,21,12.3,0,0,
2023-01-14 17:05:00,15,12,16.7,0,0,20.1,56,650,28.4,22,12.3,0,0,
2023-01-14 17:10:00,-6,12,16.7,0,0,20.1,52,650,28.4,21,12.3,0,0,
2023-01-14 17:15:00,-9,12,16.7,0,0,19.9,51,650,28.3,21,12.3,0,0,
2023-01-14 17:20:00,-12,12,16.7,0,0,19.9,53,650,28.3,22,12.3,0,0,
2023-01-14 17:25:00,14,12,16.7,0,0,20,53,650,28.2,22,12.3,0,0,
2023-01-14 17:30:00,24,12,16.7,0,0,20,53,650,28.2,22,12.3,0,0,
2023-01-14 17:35:00,31,12,16.7,0,0,20,53,650,28.2,22,12.3,0,0,
2023-01-14 17:40:00,19,12,16.7,0,0,19.9,53,650,28.1,22,12.3,0,0,
2023-01-14 17:45:00,5,12,16.7,0,0,20,55,650,28.2,21,12.3,0,0,
2023-01-14 17:50:00,11,12,16.7,0,0,20.2,56,650,28.2,21,12.3,0,0,
2023-01-14 17:55:00,23,12,16.7,0,0,20.3,56,650,28.2,22,12.3,0,0,
2023-01-14 18:00:00,26,15,16.7,0,0,20.1,53,650,28.1,22,12.3,0,0,
2023-01-14 18:05:00,99999,99999,0,0,0,20.2,52,650,25.6,25,12.4,0,128,
2023-01-14 18:10:00,99999,99999,14.1,0,0,20.8,60,650,26.4,24,12.3,0,256,
2023-01-14 18:15:00,99999,99999,16.7,0,0,20.5,40,650,25.8,25,12.3,0,256,
2023-01-14 18:20:00,99999,99999,16.7,0,0,19.3,38,650,24.6,25,12.3,0,256,
2023-01-14 18:25:00,99999,99999,16.7,0,0,19,56,650,23.8,27,12.3,0,256,
2023-01-14 18:30:00,27,99999,16.7,0,0,19.7,75,650,23.6,28,12.3,0,256,
2023-01-14 18:35:00,11,99999,16.7,0,0,20.5,76,650,23.6,29,12.3,0,256,
2023-01-14 18:40:00,1,99999,16.7,0,0,20.9,67,650,23.6,30,12.3,0,256,
2023-01-14 18:45:00,7,99999,16.7,0,0,20.9,63,650,23.5,30,12.3,0,256,
2023-01-14 18:50:00,14,99999,16.7,0,0,21,62,650,23.5,30,12.3,0,256,
2023-01-14 18:55:00,1,99999,16.7,0,0,20.9,56,650,23.5,30,12.3,0,256,
2023-01-14 19:00:00,4,18,16.7,0,0,20.6,57,650,23.5,31,12.3,0,256,
2023-01-14 19:05:00,21,18,16.7,0,0,20.7,63,650,23.5,31,12.3,0,256,
