Date,House1L_CO (ppm),House1L_O3 (ppb),House1L_PM2.5 (ug/m3),House2L_CO (ppm),House2L_O3 (ppb),House2L_PM2.5 (ug/m3),House3L_CO (ppm),House3L_O3 (ppb),House3L_PM2.5 (ug/m3),House4L_CO (ppm),House4L_O3 (ppb),House4L_PM2.5 (ug/m3)
2023-02-22 03:25:00,-0.232,-12.316840000000001,10.424,-0.232,-12.316840000000001,10.424,-0.19628,-13.39,10.3526,0.08947999999999998,23.268169999999998,6.14
2023-02-22 03:30:00,-0.232,-10.97539,10.6382,-0.232,-10.97539,10.6382,-0.19628,-13.39,9.924199999999999,0.08947999999999998,31.12175,5.7829999999999995
2023-02-22 03:35:00,-0.232,-10.19491,10.1384,-0.232,-10.19491,10.1384,-0.21414,-13.39,9.210199999999999,0.08947999999999998,33.146119999999996,5.711599999999999
2023-02-22 03:40:00,-0.232,-13.39,9.709999999999999,-0.232,-13.39,9.709999999999999,-0.21414,-13.39,7.496599999999999,0.07161999999999999,33.63392,5.997199999999999
2023-02-22 03:45:00,-0.232,-13.39,9.210199999999999,-0.232,-13.39,9.210199999999999,-0.21414,-13.39,7.3538,0.07161999999999999,31.17053,6.0686
2023-02-22 03:50:00,-0.232,-13.39,10.3526,-0.232,-13.39,10.3526,-0.21414,-13.39,7.9963999999999995,0.08947999999999998,30.68273,6.4256
2023-02-22 03:55:00,-0.232,-13.39,9.353,-0.232,-13.39,9.353,-0.21414,-13.39,8.3534,0.07161999999999999,27.63398,7.710799999999999
2023-02-22 04:00:00,-0.232,-13.39,9.4958,-0.232,-13.39,9.4958,-0.21414,-13.39,8.3534,0.07161999999999999,25.487659999999998,7.710799999999999
2023-02-22 04:05:00,-0.232,-13.39,10.067,-0.232,-13.39,10.067,-0.19628,-13.39,8.5676,0.07161999999999999,30.658339999999995,7.1396
2023-02-22 04:10:00,-0.232,-12.53635,11.852,-0.232,-12.53635,11.852,-0.19628,-13.39,8.5676,0.05376,35.70707,7.282399999999999
2023-02-22 04:15:00,-0.232,-12.438790000000001,10.6382,-0.232,-12.438790000000001,10.6382,-0.19628,-13.39,7.7822,0.03589999999999996,34.390010000000004,6.3542
2023-02-22 04:20:00,-0.232,-13.39,10.3526,-0.232,-13.39,10.3526,-0.19628,-13.39,8.5676,0.05376,32.99978,6.5684000000000005
2023-02-22 04:25:00,-0.232,-13.39,11.852,-0.232,-13.39,11.852,-0.19628,-13.39,9.210199999999999,0.05376,33.60953,6.4256
2023-02-22 04:30:00,-0.232,-13.39,10.3526,-0.232,-13.39,10.3526,-0.19628,-13.39,8.7104,0.07161999999999999,31.292479999999998,5.711599999999999
2023-02-22 04:35:00,-0.232,-13.39,9.210199999999999,-0.232,-13.39,9.210199999999999,-0.19628,-13.39,8.4962,0.018040000000000028,34.53635,6.14
2023-02-22 04:40:00,-0.232,-13.39,9.424399999999999,-0.232,-13.39,9.424399999999999,-0.19628,-13.39,8.995999999999999,0.07161999999999999,34.51196,7.2109999999999985
2023-02-22 04:45:00,-0.232,-13.39,9.5672,-0.232,-13.39,9.5672,-0.19628,-13.39,8.995999999999999,0.05376,33.755869999999994,7.924999999999999
2023-02-22 04:50:00,-0.232,-13.39,9.7814,-0.232,-13.39,9.7814,-0.19628,-13.39,9.709999999999999,0.07161999999999999,33.78026,6.7826
2023-02-22 04:55:00,-0.232,-13.39,10.2812,-0.232,-13.39,10.2812,-0.19628,-13.39,9.1388,0.08947999999999998,29.292500000000004,7.1396
2023-02-22 05:00:00,-0.232,-13.39,11.423599999999999,-0.232,-13.39,11.423599999999999,-0.1427,-13.39,8.995999999999999,0.08947999999999998,32.12174,7.7822
2023-02-22 05:05:00,-0.232,-13.39,11.3522,-0.232,-13.39,11.3522,-0.17842000000000002,-13.39,8.995999999999999,0.03589999999999996,32.14613000000001,5.7829999999999995
2023-02-22 05:10:00,-0.21414,-13.39,15.7076,-0.21414,-13.39,15.7076,-0.16056,-13.39,11.2808,-0.035540000000000016,32.39003,7.496599999999999
2023-02-22 05:15:00,-0.232,-13.39,13.208599999999999,-0.232,-13.39,13.208599999999999,-0.16056,-13.39,11.209399999999999,-0.01768000000000003,32.2193,7.568
2023-02-22 05:20:00,-0.232,-13.39,11.7806,-0.232,-13.39,11.7806,-0.12484000000000002,-13.39,16.9214,0.03589999999999996,34.92659,7.4251999999999985
2023-02-22 05:25:00,-0.232,-13.39,11.495,-0.232,-13.39,11.495,-0.12484000000000002,-13.39,15.3506,0.018040000000000028,34.78025,6.6398
2023-02-22 05:30:00,-0.232,-13.39,13.8512,-0.232,-13.39,13.8512,-0.16056,-13.39,12.0662,0.00018000000000001348,36.09731,6.3542
2023-02-22 05:35:00,-0.232,-13.39,14.208199999999998,-0.232,-13.39,14.208199999999998,-0.17842000000000002,-13.39,9.1388,0.018040000000000028,37.41437,8.282
2023-02-22 05:40:00,-0.232,-13.39,12.922999999999998,-0.232,-13.39,12.922999999999998,-0.17842000000000002,-13.39,9.210199999999999,-0.035540000000000016,36.99974,5.997199999999999
2023-02-22 05:45:00,-0.232,-13.39,12.6374,-0.232,-13.39,12.6374,-0.17842000000000002,-13.39,9.8528,-0.035540000000000016,37.12169,5.5688
2023-02-22 05:50:00,-0.232,-13.39,12.994399999999999,-0.232,-13.39,12.994399999999999,-0.16056,-13.39,10.1384,-0.08912,41.41433,6.854
2023-02-22 05:55:00,-0.232,-13.39,11.7806,-0.232,-13.39,11.7806,-0.16056,-13.39,9.0674,-0.0534,39.048500000000004,6.2828
2023-02-22 06:00:00,-0.232,-13.39,11.209399999999999,-0.232,-13.39,11.209399999999999,-0.1427,-13.39,7.9963999999999995,0.00018000000000001348,37.04852,5.4974
2023-02-22 06:05:00,-0.232,-13.39,11.138,-0.232,-13.39,11.138,-0.1427,-13.39,8.8532,-0.01768000000000003,37.12169,5.211799999999999
2023-02-22 06:10:00,-0.232,-13.39,10.780999999999999,-0.232,-13.39,10.780999999999999,-0.1427,-13.39,9.7814,-0.01768000000000003,37.0973,5.069
2023-02-22 06:15:00,-0.232,-13.39,8.995999999999999,-0.232,-13.39,8.995999999999999,-0.17842000000000002,-13.39,8.7818,-0.035540000000000016,36.04853,7.1396
2023-02-22 06:20:00,-0.232,-13.39,8.4248,-0.232,-13.39,8.4248,-0.17842000000000002,-13.39,7.4251999999999985,-0.08912,35.17049,5.5688
2023-02-22 06:25:00,-0.232,-13.39,13.351399999999998,-0.232,-13.39,13.351399999999998,-0.16056,-13.39,7.496599999999999,-0.1427,37.5851,5.2832
2023-02-22 06:30:00,-0.232,-13.39,11.209399999999999,-0.232,-13.39,11.209399999999999,-0.17842000000000002,-13.39,7.568,-0.21414,34.34123,5.5688
2023-02-22 06:35:00,-0.232,-13.39,11.423599999999999,-0.232,-13.39,11.423599999999999,-0.16056,-13.39,7.6394,-0.232,38.14607,5.4974
2023-02-22 06:40:00,-0.232,-13.39,11.423599999999999,-0.232,-13.39,11.423599999999999,-0.17842000000000002,-13.39,8.4962,-0.232,38.17046,5.3546
2023-02-22 06:45:00,-0.232,-13.39,10.923799999999998,-0.232,-13.39,10.923799999999998,-0.19628,-13.39,6.497,-0.232,40.21922,5.1404
2023-02-22 06:50:00,-0.232,-12.463180000000001,10.067,-0.232,-12.463180000000001,10.067,-0.19628,-13.39,7.568,-0.21414,38.09729,4.5692
2023-02-22 06:55:00,-0.232,-8.829070000000002,8.995999999999999,-0.232,-8.829070000000002,8.995999999999999,-0.17842000000000002,-13.39,7.568,-0.232,30.487609999999997,3.9265999999999996
2023-02-22 07:00:00,-0.232,-11.1949,8.3534,-0.232,-11.1949,8.3534,-0.19628,-13.39,6.9968,-0.232,35.097319999999996,4.6406
2023-02-22 07:05:00,-0.232,-12.12172,7.7822,-0.232,-12.12172,7.7822,-0.19628,-13.39,8.1392,-0.232,28.46324,4.4264
2023-02-22 07:10:00,-0.232,-12.63391,7.496599999999999,-0.232,-12.63391,7.496599999999999,-0.17842000000000002,-13.39,7.1396,-0.232,29.731520000000003,4.5692
2023-02-22 07:15:00,-0.232,-11.51197,7.282399999999999,-0.232,-11.51197,7.282399999999999,-0.19628,-13.39,6.0686,-0.232,38.17046,4.4978
2023-02-22 07:20:00,-0.232,-12.36562,11.0666,-0.232,-12.36562,11.0666,-0.19628,-13.39,7.1396,-0.232,35.755849999999995,6.497
2023-02-22 07:25:00,-0.232,-10.999780000000001,7.9963999999999995,-0.232,-10.999780000000001,7.9963999999999995,-0.19628,-13.39,6.14,-0.232,41.82896,4.854799999999999
2023-02-22 07:30:00,-0.232,-4.658380000000001,7.924999999999999,-0.232,-4.658380000000001,7.924999999999999,-0.19628,-13.39,6.14,-0.21414,40.0241,8.2106
2023-02-22 07:35:00,-0.232,-4.048630000000001,9.210199999999999,-0.232,-4.048630000000001,9.210199999999999,-0.19628,-13.39,6.6398,-0.21414,38.38997,6.211399999999999
2023-02-22 07:40:00,-0.232,-2.75596,9.1388,-0.232,-2.75596,9.1388,-0.17842000000000002,-13.39,5.854399999999999,-0.232,44.09723,5.854399999999999
2023-02-22 07:45:00,-0.232,1.2683900000000001,9.210199999999999,-0.232,1.2683900000000001,9.210199999999999,-0.17842000000000002,-13.39,6.211399999999999,-0.19628,41.75579,5.4974
2023-02-22 07:50:00,-0.232,-3.4632699999999996,8.0678,-0.232,-3.4632699999999996,8.0678,-0.17842000000000002,-13.39,6.6398,-0.232,39.02411,5.997199999999999
2023-02-22 07:55:00,-0.232,-4.073020000000001,7.3538,-0.232,-4.073020000000001,7.3538,-0.1427,-13.39,6.3542,-0.232,39.07289,4.4264
2023-02-22 08:00:00,-0.232,-3.7803400000000007,7.6394,-0.232,-3.7803400000000007,7.6394,-0.17842000000000002,-13.39,6.9968,-0.232,40.853359999999995,4.4978
2023-02-22 08:05:00,-0.232,-2.4876700000000014,7.282399999999999,-0.232,-2.4876700000000014,7.282399999999999,-0.19628,-13.39,6.497,-0.232,32.68271,4.2836
2023-02-22 08:10:00,-0.232,-2.7315699999999996,6.854,-0.232,-2.7315699999999996,6.854,-0.01768000000000003,-13.39,7.496599999999999,-0.232,28.633969999999998,4.4978
2023-02-22 08:15:00,-0.232,0.2440099999999994,9.924199999999999,-0.232,0.2440099999999994,9.924199999999999,-0.10697999999999999,-13.39,7.068199999999999,-0.232,31.731499999999997,5.4974
2023-02-22 08:20:00,-0.232,2.3903299999999987,6.9968,-0.232,2.3903299999999987,6.9968,-0.16056,-13.39,6.7112,-0.232,28.073,4.4978
2023-02-22 08:25:00,-0.232,-0.14623000000000097,7.3538,-0.232,-0.14623000000000097,7.3538,-0.17842000000000002,-13.39,5.2832,-0.232,38.68265,4.9262
2023-02-22 08:30:00,-0.232,2.58545,7.2109999999999985,-0.232,2.58545,7.2109999999999985,-0.19628,-13.39,5.1404,-0.232,33.243680000000005,4.212199999999999
2023-02-22 08:35:00,-0.232,3.6098299999999988,8.0678,-0.232,3.6098299999999988,8.0678,-0.19628,-13.39,7.282399999999999,-0.232,34.51196,5.4974
2023-02-22 08:40:00,-0.232,1.4635099999999994,7.568,-0.232,1.4635099999999994,7.568,-0.19628,-13.39,6.14,-0.232,39.43874,5.7829999999999995
2023-02-22 08:45:00,-0.232,1.439119999999999,7.710799999999999,-0.232,1.439119999999999,7.710799999999999,-0.17842000000000002,-13.39,6.7826,-0.21414,31.9754,5.7829999999999995
2023-02-22 08:50:00,-0.232,-3.9510699999999996,8.5676,-0.232,-3.9510699999999996,8.5676,-0.17842000000000002,-13.39,7.3538,-0.232,36.75584,5.5688
2023-02-22 08:55:00,-0.232,-4.268140000000001,9.6386,-0.232,-4.268140000000001,9.6386,-0.17842000000000002,-13.39,7.710799999999999,-0.19628,41.78018,5.069
2023-02-22 09:00:00,-0.232,-0.3169599999999999,10.6382,-0.232,-0.3169599999999999,10.6382,-0.16056,-13.39,9.0674,-0.19628,31.072969999999998,4.6406
2023-02-22 09:05:00,-0.232,1.9269200000000009,7.8536,-0.232,1.9269200000000009,7.8536,-0.17842000000000002,-13.39,6.6398,-0.16056,30.90224,8.5676
2023-02-22 09:10:00,-0.232,1.9025299999999987,9.4958,-0.232,1.9025299999999987,9.4958,-0.17842000000000002,-13.39,6.0686,-0.19628,32.12174,5.711599999999999
2023-02-22 09:15:00,-0.232,3.9756800000000005,7.8536,-0.232,3.9756800000000005,7.8536,-0.17842000000000002,-13.39,7.8536,-0.21414,27.121789999999997,6.9968
2023-02-22 09:20:00,-0.232,4.243970000000001,10.709599999999998,-0.232,4.243970000000001,10.709599999999998,-0.17842000000000002,-13.39,8.1392,-0.21414,43.1948,8.1392
