Date,House1E_CO (ppm),House1E_O3 (ppb),House1E_PM2.5 (ug/m3),House2E_CO (ppm),House2E_O3 (ppb),House2E_PM2.5 (ug/m3),House3E_CO (ppm),House3E_O3 (ppb),House3E_PM2.5 (ug/m3),House4E_CO (ppm),House4E_O3 (ppb),House4E_PM2.5 (ug/m3)
2023-02-22 05:05:00,,,,,,,,,,0.03589999999999996,32.14613000000001,5.7829999999999995
2023-02-22 05:10:00,,,,,,,,,,-0.035540000000000016,32.39003,7.496599999999999
2023-02-22 05:15:00,,,,,,,,,,-0.01768000000000003,32.2193,7.568
2023-02-22 05:20:00,,,,,,,,,,0.03589999999999996,34.92659,7.4251999999999985
2023-02-22 05:25:00,,,,,,,,,,0.018040000000000028,34.78025,6.6398
2023-02-22 05:30:00,,,,,,,,,,0.00018000000000001348,36.09731,6.3542
2023-02-22 05:35:00,,,,,,,,,,0.018040000000000028,37.41437,8.282
2023-02-22 05:40:00,,,,,,,,,,-0.035540000000000016,36.99974,5.997199999999999
2023-02-22 05:45:00,,,,,,,,,,-0.035540000000000016,37.12169,5.5688
2023-02-22 05:50:00,,,,,,,,,,-0.08912,41.41433,6.854
2023-02-22 05:55:00,,,,,,,,,,-0.0534,39.048500000000004,6.2828
2023-02-22 06:00:00,,,,,,,,,,0.00018000000000001348,37.04852,5.4974
2023-02-22 06:05:00,,,,,,,,,,-0.01768000000000003,37.12169,5.211799999999999
2023-02-22 06:10:00,,,,,,,,,,-0.01768000000000003,37.0973,5.069
2023-02-22 06:15:00,,,,,,,,,,-0.035540000000000016,36.04853,7.1396
2023-02-22 06:20:00,,,,,,,,,,-0.08912,35.17049,5.5688
2023-02-22 06:25:00,,,,,,,,,,-0.1427,37.5851,5.2832
2023-02-22 06:30:00,,,,,,,,,,-0.21414,34.34123,5.5688
2023-02-22 06:35:00,,,,,,,,,,-0.232,38.14607,5.4974
2023-02-22 06:40:00,,,,,,,,,,-0.232,38.17046,5.3546
2023-02-22 06:45:00,,,,,,,,,,-0.232,40.21922,5.1404
2023-02-22 06:50:00,,,,,,,,,,-0.21414,38.09729,4.5692
2023-02-22 06:55:00,,,,,,,,,,-0.232,30.487609999999997,3.9265999999999996
2023-02-22 07:00:00,,,,,,,,,,-0.232,35.097319999999996,4.6406
2023-02-22 07:05:00,,,,,,,,,,-0.232,28.46324,4.4264
2023-02-22 07:10:00,,,,,,,,,,-0.232,29.731520000000003,4.5692
2023-02-22 07:15:00,,,,,,,,,,-0.232,38.17046,4.4978
2023-02-22 07:20:00,,,,,,,,,,-0.232,35.755849999999995,6.497
2023-02-22 07:25:00,,,,,,,,,,-0.232,41.82896,4.854799999999999
2023-02-22 07:30:00,,,,,,,,,,-0.21414,40.0241,8.2106
2023-02-22 07:35:00,,,,,,,,,,-0.21414,38.38997,6.211399999999999
2023-02-22 07:40:00,,,,,,,,,,-0.232,44.09723,5.854399999999999
2023-02-22 07:45:00,,,,,,,,,,-0.19628,41.75579,5.4974
2023-02-22 07:50:00,,,,,,,,,,-0.232,39.02411,5.997199999999999
2023-02-22 07:55:00,,,,,,,,,,-0.232,39.07289,4.4264
2023-02-22 08:00:00,,,,,,,,,,-0.232,40.853359999999995,4.4978
2023-02-22 08:05:00,,,,,,,,,,-0.232,32.68271,4.2836
2023-02-22 08:10:00,,,,,,,,,,-0.232,28.633969999999998,4.4978
2023-02-22 08:15:00,,,,,,,,,,-0.232,31.731499999999997,5.4974
2023-02-22 08:20:00,,,,,,,,,,-0.232,28.073,4.4978
2023-02-22 08:25:00,,,,,,,,,,-0.232,38.68265,4.9262
2023-02-22 08:30:00,,,,,,,,,,-0.232,33.243680000000005,4.212199999999999
2023-02-22 08:35:00,,,,,,,,,,-0.232,34.51196,5.4974
2023-02-22 08:40:00,,,,,,,,,,-0.232,39.43874,5.7829999999999995
2023-02-22 08:45:00,,,,,,,,,,-0.21414,31.9754,5.7829999999999995
2023-02-22 08:50:00,,,,,,,,,,-0.232,36.75584,5.5688
2023-02-22 08:55:00,,,,,,,,,,-0.19628,41.78018,5.069
2023-02-22 09:00:00,,,,,,,,,,-0.19628,31.072969999999998,4.6406
2023-02-22 09:05:00,,,,,,,,,,-0.16056,30.90224,8.5676
2023-02-22 09:10:00,,,,,,,,,,-0.19628,32.12174,5.711599999999999
2023-02-22 09:15:00,,,,,,,,,,-0.21414,27.121789999999997,6.9968
2023-02-22 09:20:00,,,,,,,,,,-0.21414,43.1948,8.1392
2023-02-22 09:25:00,,,,,,,,,,-0.232,50.19473,8.7818
