"TOA5","CR200test","CR200X","18551","CR200X.Std.04","RMyoungFinalProgram2021_cr200.CR2","36029","TableMin"
"TIMESTAMP","RECORD","BattV_Avg","AirTC_Avg","RH_Avg","WSpeed_Avg","WDir_Avg"
"TS","RN","Volts","Deg C","%","meters/sec","degrees"
"","","Avg","Avg","Avg","Avg","Avg"
"2023-06-22 15:20:00",99,13.993,-39.42937,1.27788,1.838833,215.4933
"2023-06-22 15:25:00",100,13.99434,-39.47937,1.192359,1.510833,209.7984
"2023-06-22 15:30:00",101,14.01538,-39.46901,1.212709,1.6985,248.3883
"2023-06-22 15:35:00",102,14.00738,-39.45371,1.2107,1.267667,254.8083
"2023-06-22 15:40:00",103,14.02435,-39.46505,1.341347,1.690167,228.9134
"2023-06-22 15:45:00",104,14.0348,-39.41849,1.278389,1.484667,240.46
"2023-06-22 15:50:00",105,14.04961,-39.4929,1.219501,0.8916667,228.9167
"2023-06-22 15:55:00",106,14.07356,-39.45273,1.253435,1.064,221.7217
"2023-06-22 16:00:00",107,14.05769,-39.46823,1.263966,1.542833,192.2984
"2023-06-22 16:05:00",108,14.09967,-39.45279,1.249594,1.4545,205.4834
"2023-06-22 16:10:00",109,14.0701,-39.39667,1.222554,1.193667,193.68
"2023-06-22 16:15:00",110,14.10572,-39.4133,1.256411,1.110333,224.535
"2023-06-22 16:20:00",111,14.12865,-39.45867,1.185237,0.5731668,235.26
"2023-06-22 16:25:00",112,14.13548,-39.4519,1.313417,0.5773333,210.0784
"2023-06-22 16:30:00",113,14.14888,-39.50676,1.287623,0.8429998,214.045
"2023-06-22 16:35:00",114,14.17031,-39.45879,1.236824,1.0685,209.4767
"2023-06-22 16:40:00",115,14.19383,-39.40951,1.303089,0.9855002,193.35
"2023-06-22 16:45:00",116,14.1947,-39.46085,1.206986,0.9943334,193.5867
"2023-06-22 16:50:00",117,14.07025,-39.47878,1.066087,0.5929998,220.34
"2023-06-22 16:55:00",118,13.63338,-39.277,0.6998377,0.6185,206.5683
"2023-06-22 17:00:00",119,13.64792,-39.34855,0.5658327,0.6673332,203.085
"2023-06-22 17:05:00",120,13.68141,-39.24812,0.5040703,0.9746666,193.4817
"2023-06-22 17:10:00",121,13.68882,-39.26178,0.5301437,1.005167,191.665
"2023-06-22 17:15:00",122,13.69458,-39.37836,0.4921401,0.9984999,187.0483
"2023-06-22 17:20:00",123,13.71425,-39.40471,0.3982502,0.9543333,191.0083
"2023-06-22 17:25:00",124,13.74802,-39.40883,0.4080945,0.6618332,183.7
"2023-06-22 17:30:00",125,13.76425,-39.24842,0.453475,0.4703334,187.4417
"2023-06-22 17:35:00",126,13.79988,-39.35465,0.5036379,0.7181665,179.175
"2023-06-22 17:40:00",127,13.80668,-39.42898,0.3666312,0.7126666,190.6117
"2023-06-22 17:45:00",128,13.81276,-39.47248,0.4042279,0.6948334,185.63
"2023-06-22 17:50:00",129,13.8391,-39.39064,0.3172825,0.7868335,164.2417
"2023-06-22 17:55:00",130,13.11199,-39.7028,0.08674201,0.8544999,183.545
"2023-06-22 18:00:00",131,12.90941,-39.79586,0.005138393,0.7316667,156.9817
"2023-06-22 18:05:00",132,12.8962,-39.77282,0.1096104,1.011667,163.2333
"2023-06-22 18:10:00",133,12.90317,-39.75726,0.1126374,1.034333,173.2017
"2023-06-22 18:15:00",134,12.87789,-39.7705,0.1540243,0.9076667,171.43
"2023-06-22 18:20:00",135,12.87156,-39.8225,0.1367522,0.9678333,175.4067
"2023-06-22 18:25:00",136,12.86949,-39.80742,0.1410766,0.895,182.8767
"2023-06-22 18:30:00",137,12.8489,-39.82958,0.0611773,1.025333,180.4583
"2023-06-22 18:35:00",138,12.85643,-39.80611,0.1455791,0.9553332,181.68
"2023-06-22 18:40:00",139,12.83179,-39.81337,0.1023098,0.9141667,186.275
"2023-06-22 18:45:00",140,12.83606,-39.77338,0.1408731,0.4438333,198.95
"2023-06-22 18:50:00",141,12.82608,-39.79093,0.1800723,0.9806668,180.3967
"2023-06-22 18:55:00",142,12.82866,-39.83117,0.1610705,1.163333,173.4683
"2023-06-22 19:00:00",143,12.79222,-39.82543,0.1570259,0.7848332,150.3583
"2023-06-22 19:05:00",144,12.81046,-39.80141,0.1884922,1.328167,129.3133
"2023-06-22 19:10:00",145,12.79592,-39.80695,0.2081046,2.2405,134.9033
"2023-06-22 19:15:00",146,12.80472,-39.83297,0.1719324,1.740666,113.88
"2023-06-22 19:20:00",147,12.79796,-39.80452,0.06026155,1.601,116.2467
"2023-06-22 19:25:00",148,12.77042,-39.79569,0.1559576,1.128334,117.68
"2023-06-22 19:30:00",149,12.78074,-39.81197,0.1863046,0.9264999,97.08999
"2023-06-22 19:35:00",150,12.76256,-39.80302,0.1801996,1.7655,102.3733
"2023-06-22 19:40:00",151,12.77655,-39.798,0.1319191,2.329999,103.13
"2023-06-22 19:45:00",152,12.77822,-39.80505,0.1004529,1.983667,103.3383
"2023-06-22 19:50:00",153,12.75224,-39.80859,0.2503309,1.842333,106.43
"2023-06-22 19:55:00",154,12.75358,-39.79527,0.1750357,1.7095,105.225
"2023-06-22 20:00:00",155,12.72794,-39.789,0.2077738,1.622333,95.80832
"2023-06-22 20:05:00",156,12.74802,-39.79058,0.1779102,1.655,97.01336
"2023-06-22 20:10:00",157,12.73465,-39.79131,0.2184067,1.4745,95.27166
"2023-06-22 20:15:00",158,12.71859,-39.78852,0.2505089,1.642167,94.49668
"2023-06-22 20:20:00",159,12.70833,-39.7806,0.2369507,1.289834,94.90501
"2023-06-22 20:25:00",160,12.71826,-39.75672,0.3522591,0.9191667,83.08668
"2023-06-22 20:30:00",161,12.69739,-39.78254,0.3466374,1.135667,97.32666
"2023-06-22 20:35:00",162,12.69665,-39.7779,0.4351091,1.192167,81.735
"2023-06-22 20:40:00",163,12.68055,-39.77367,0.4422062,1.535,92.23499
"2023-06-22 20:45:00",164,12.67712,-39.7686,0.4514655,1.5025,104.52
"2023-06-22 20:50:00",165,12.6705,-39.79216,0.4388484,1.609167,96.97665
"2023-06-22 20:55:00",166,12.66019,-39.783,0.5066141,1.780667,103.9517
"2023-06-22 21:00:00",167,12.63991,-39.75267,0.4692463,1.503666,87.15666
"2023-06-22 21:05:00",168,12.64745,-39.77274,0.4828045,1.5365,89.93333
"2023-06-22 21:10:00",169,12.64073,-39.77657,0.5154918,1.530167,86.62835
"2023-06-22 21:15:00",170,12.64216,-39.78203,0.5305763,1.093833,83.28166
"2023-06-22 21:20:00",171,12.6112,-39.76493,0.5488405,1.1005,62.08502
"2023-06-22 21:25:00",172,12.63228,-39.77417,0.5543095,1.1945,71.50333
"2023-06-22 21:30:00",173,12.59297,-39.76911,0.5696484,0.9710001,64.87498
"2023-06-22 21:35:00",174,12.59587,-39.78829,0.6362947,1.048833,63.42167
"2023-06-22 21:40:00",175,12.5886,-39.772,0.5206301,0.8728334,84.23999
"2023-06-22 21:45:00",176,12.57683,-39.78605,0.5693685,1.062833,57.73667
"2023-06-22 21:50:00",177,12.57107,-39.77971,0.5837154,0.7675,78.01665
"2023-06-22 21:55:00",178,12.57085,-39.76254,0.5470343,0.7981665,69.50667
"2023-06-22 22:00:00",179,13.46196,-39.79393,0.241911,0.9313334,79.48833
"2023-06-22 22:05:00",180,13.85067,-39.76005,0.04576213,1.097,85.10001
"2023-06-22 22:10:00",181,13.92242,-39.68132,0.1010634,1.225,78.27834
"2023-06-22 22:15:00",182,14.03742,-39.56248,0.08516489,1.2995,74.21499
"2023-06-22 22:20:00",183,14.1601,-39.64998,0.1052351,1.099333,91.77666
"2023-06-22 22:25:00",184,14.2988,-39.568,0.09170234,1.2855,56.16833
"2023-06-22 22:30:00",185,14.34296,-39.57878,0.1575347,0.826,84.76001
"2023-06-22 22:35:00",186,14.45876,-39.52109,0.07091986,1.057,60.80501
"2023-06-22 22:40:00",187,14.4292,-39.45179,0.1426029,0.6799999,59.22666
"2023-06-22 22:45:00",188,14.40178,-39.55951,0.1879071,0.7109999,58.33
"2023-06-22 22:50:00",189,14.41387,-39.50038,0.3659444,0.845,65.73833
"2023-06-22 22:55:00",190,14.40736,-39.53289,0.2068835,1.134167,64.04833
"2023-06-22 23:00:00",191,14.46521,-39.53355,0.245345,1.259,64.25001
"2023-06-22 23:05:00",192,14.43968,-39.48224,0.2929387,1.0955,68.44499
"2023-06-22 23:10:00",193,14.50716,-39.45645,0.2551385,1.1815,64.74667
"2023-06-22 23:15:00",194,14.45577,-39.51984,0.2850022,0.9091666,75.62333
"2023-06-22 23:20:00",195,14.55467,-39.50417,0.3247866,1.032667,82.12499
"2023-06-22 23:25:00",196,14.46436,-39.53284,0.3283986,1.2025,80.57168
"2023-06-22 23:30:00",197,14.50718,-39.49684,0.3822754,1.316666,80.83335
"2023-06-22 23:35:00",198,14.49509,-39.47196,0.2993235,1.044667,88.455
"2023-06-22 23:40:00",199,14.54247,-39.52998,0.2024828,1.107167,79.05833
"2023-06-22 23:45:00",200,14.59969,-39.5289,0.4305049,1.17,91.76833
"2023-06-22 23:50:00",201,14.6369,-39.4569,0.3802912,1.146,86.34501
"2023-06-22 23:55:00",202,14.57306,-39.46467,0.375738,0.9266666,68.18999
"2023-06-23 00:00:00",203,14.55091,-39.4449,0.2840101,0.5825,101.865
"2023-06-23 00:05:00",204,14.68614,-39.41994,0.3750766,0.6496666,77.675
"2023-06-23 00:10:00",205,14.55006,-39.51026,0.3536835,0.5723333,79.14333
"2023-06-23 00:15:00",206,14.56866,-39.48921,0.3642146,0.5776667,68.56001
"2023-06-23 00:20:00",207,14.60686,-39.51149,0.472019,0.7401667,88.77668
"2023-06-23 00:25:00",208,14.71245,-39.46405,0.427249,0.7606666,69.15499
"2023-06-23 00:30:00",209,14.67859,-39.48321,0.5201214,0.2961666,101.14
"2023-06-23 00:35:00",210,14.69575,-39.52625,0.3466882,0.4761667,69.89168
"2023-06-23 00:40:00",211,14.67441,-39.5014,0.3440936,0.4785,122.1084
"2023-06-23 00:45:00",212,14.63671,-39.48558,0.4483113,0.5398333,48.78832
"2023-06-23 00:50:00",213,14.68994,-39.57299,0.308888,0.4981666,47.02999
"2023-06-23 00:55:00",214,14.31176,-39.58842,0.067206,0.4216667,91.13166
"2023-06-23 01:00:00",215,14.0858,-39.63428,0.1219476,0.5174999,56.63833
"2023-06-23 01:05:00",216,14.09663,-39.55939,0.01615284,0.5455,65.37833
"2023-06-23 01:10:00",217,14.10239,-39.58372,0.006003255,0.4175,72.33834
"2023-06-23 01:15:00",218,14.11011,-39.6741,-0.006028698,0.4776667,71.83167
"2023-06-23 01:20:00",219,14.08458,-39.65359,0.03016893,0.3663333,104.7917
"2023-06-23 01:25:00",220,14.03975,-39.65075,0.05438546,0.4375,164.84
"2023-06-23 01:30:00",221,14.08419,-39.60753,0.04365082,0.5571666,176.97
"2023-06-23 01:35:00",222,14.08342,-39.60216,0.120752,0.4201666,123.1267
"2023-06-23 01:40:00",223,14.12185,-39.57873,0.03131361,0.4901666,109.0167
"2023-06-23 01:45:00",224,14.12053,-39.61417,0.09991866,0.4266666,133.6383
"2023-06-23 01:50:00",225,14.13888,-39.66945,0.05151103,0.3733333,198.1933
"2023-06-23 01:55:00",226,14.10977,-39.71772,-0.01190477,0.1645,169.89
"2023-06-23 02:00:00",227,14.10296,-39.66031,0.05517405,0.242,280.8399
"2023-06-23 02:05:00",228,14.10968,-39.68676,0.04881464,0.2906667,256.4818
"2023-06-23 02:10:00",229,14.10579,-39.68559,-0.0153134,0.365,237.4767
"2023-06-23 02:15:00",230,14.09951,-39.68895,0.06021065,0.6629999,331.8817
"2023-06-23 02:20:00",231,14.1116,-39.63454,0.1517604,0.8008332,320.8
"2023-06-23 02:25:00",232,14.11517,-39.63826,0.01650896,0.756,314.0951
"2023-06-23 02:30:00",233,14.14779,-39.75041,0.02599717,0.5598335,322.3633
"2023-06-23 02:35:00",234,14.13134,-39.70661,0.1336488,0.6445001,325.2983
"2023-06-23 02:40:00",235,14.12167,-39.64594,0.01620372,0.5486667,326.3934
"2023-06-23 02:45:00",236,14.12226,-39.62231,0.05397846,0.504,293.8784
"2023-06-23 02:50:00",237,14.13145,-39.73875,0.02060442,0.4519999,328.1133
"2023-06-23 02:55:00",238,14.13299,-39.7495,0.1144944,0.5141667,327.925
"2023-06-23 03:00:00",239,14.17668,-39.73906,-0.02065528,0.3468333,319.2234
"2023-06-23 03:05:00",240,14.16129,-39.69017,0.02821024,0.3028333,307.1333
"2023-06-23 03:10:00",241,14.15273,-39.7454,0.0723698,0.6026667,331.4267
"2023-06-23 03:15:00",242,14.15429,-39.78117,-0.01933253,0.3815001,298.3967
"2023-06-23 03:20:00",243,14.14233,-39.76056,0.01167584,0.5553333,294.9684
"2023-06-23 03:25:00",244,14.16607,-39.77501,0.07616,0.2911666,313.4701
"2023-06-23 03:30:00",245,14.14874,-39.74644,0.0109127,0.4756666,323.34
"2023-06-23 03:35:00",246,14.14629,-39.72581,0.08951472,0.5661666,324.8117
"2023-06-23 03:40:00",247,14.153,-39.79385,-0.006562877,0.5748333,322.2318
"2023-06-23 03:45:00",248,14.20321,-39.7549,0.06687531,0.5308334,314.775
"2023-06-23 03:50:00",249,14.19901,-39.72271,-0.03772387,0.4536667,312.12
"2023-06-23 03:55:00",250,14.16647,-39.70429,0.04054745,0.4308333,308.2783
"2023-06-23 04:00:00",251,14.11536,-39.79845,0.09271984,0.503,299.3367
"2023-06-23 04:05:00",252,14.19998,-39.75328,0.08468159,0.6018334,326.41
"2023-06-23 04:10:00",253,14.18966,-39.71354,-0.004553312,0.4171667,312.3617
"2023-06-23 04:15:00",254,14.201,-39.7827,0.0080637,0.6734999,289.69
"2023-06-23 04:20:00",255,14.16952,-39.75798,0.04464288,0.4631666,291.7101
"2023-06-23 04:25:00",256,14.18077,-39.7269,0.01577128,0.3235,278.1984
"2023-06-23 04:30:00",257,14.18058,-39.80194,0.02795586,0.5541667,292.78
"2023-06-23 04:35:00",258,14.20392,-39.74835,0.004451575,0.5918334,299.3883
"2023-06-23 04:40:00",259,14.17117,-39.73763,0.04202281,0.5613334,295.465
"2023-06-23 04:45:00",260,14.17485,-39.74136,0.1175214,0.6348333,296.915
"2023-06-23 04:50:00",261,14.17657,-39.72643,0.0862587,0.5296667,302.6649
"2023-06-23 04:55:00",262,14.17511,-39.74767,0.1066087,0.5403334,307.7817
"2023-06-23 05:00:00",263,14.20377,-39.73742,0.05608978,0.6953333,315.9283
"2023-06-23 05:05:00",264,14.18043,-39.77361,-0.001628,0.6636667,312.8017
"2023-06-23 05:10:00",265,14.18106,-39.75949,0.08274833,0.6654999,312.9967
"2023-06-23 05:15:00",266,14.16749,-39.76617,0.03342493,0.5808334,310.435
"2023-06-23 05:20:00",267,14.17471,-39.77174,-0.002518319,0.6733333,300.1684
"2023-06-23 05:25:00",268,14.20752,-39.80693,-0.04354908,0.6163333,321.0483
"2023-06-23 05:30:00",269,14.17339,-39.73832,0.07328555,0.5741667,310.4717
"2023-06-23 05:35:00",270,14.19583,-39.67587,0.03838526,0.5966666,305.3867
"2023-06-23 05:40:00",271,14.15817,-39.74615,0.09180409,0.6795,308.0499
"2023-06-23 05:45:00",272,14.15082,-39.74644,0.09768016,0.717,304.4067
"2023-06-23 05:50:00",273,14.15817,-39.76315,0.05189258,0.792,286.47
"2023-06-23 05:55:00",274,14.17761,-39.74665,-0.03764756,0.9498333,296.645
"2023-06-23 06:00:00",275,14.17515,-39.78511,0.05346972,0.6541666,301.485
"2023-06-23 06:05:00",276,14.1955,-39.80309,0.06949537,0.6603333,305.675
"2023-06-23 06:10:00",277,14.16247,-39.75216,0.04675421,0.6935002,278.7751
"2023-06-23 06:15:00",278,14.17289,-39.75155,-0.02027372,0.5756667,292.7366
"2023-06-23 06:20:00",279,14.20539,-39.78696,0.03523099,0.301,235.1467
"2023-06-23 06:25:00",280,14.18498,-39.74357,0.01681421,0.2948333,285.675
"2023-06-23 06:30:00",281,14.17508,-39.7052,0.03052506,0.2111666,268.4233
