"TOA5","CR200test","CR200X","No_SN","CR200X.Std.02","RMyoungFinalProgram2021_cr200.CR2","36029","TableMin"
"TIMESTAMP","RECORD","BattV_Avg","AirTC_Avg","RH_Avg","WSpeed_Avg","WDir_Avg"
"2023-04-13 06:15:00",2122298271,12.48937,20.82556,84.28043,3.033666,28.65167
"2023-04-13 06:20:00",2122298272,12.47416,20.79277,84.4817,2.808667,40.33666
"2023-04-13 06:25:00",2122298273,12.44853,20.83988,84.70113,3.026666,16.955
"2023-04-13 06:30:00",2122298274,12.4187,20.89577,84.545,3.134667,61.34834
"2023-04-13 06:35:00",2122298275,12.38614,20.7233,85.00174,2.897334,64.34999
"2023-04-13 06:40:00",2122298276,12.3414,20.71073,85.494,3.086166,29.55667
"2023-04-13 06:45:00",2122298277,12.28542,20.68797,85.55159,2.745,34.99
"2023-04-13 06:50:00",2122298278,12.21277,20.92668,85.37789,2.694834,57.11332
"2023-04-13 06:55:00",2122298279,12.1121,21.25349,84.27245,2.509834,73.97167
"2023-04-13 07:00:00",2122298280,11.91673,21.5937,83.39756,2.784666,58.34834
"2023-04-13 07:05:00",2122298281,11.38868,21.77726,82.57095,2.896167,56.41
"2023-04-13 07:10:00",2122298282,14.4058,21.89648,82.01181,3.324333,78.33999
"2023-04-13 07:15:00",2122298283,14.63014,22.04441,81.63828,3.3625,124.0867
"2023-04-13 07:20:00",2122298284,14.61691,22.26477,80.91001,3.652167,135.1983
"2023-04-13 07:25:00",2122298285,14.55882,22.47697,80.66036,3.320833,137.5733
"2023-04-13 07:30:00",2122298286,14.55506,22.62751,80.04354,3.753167,138.4683
"2023-04-13 07:35:00",2122298287,14.52792,22.72951,79.78905,3.932334,95.88001
"2023-04-13 07:40:00",2122298288,14.51215,22.95011,79.45177,3.702834,125.3116
"2023-04-13 07:45:00",2122298289,14.50451,23.14275,78.88045,3.931667,92.49831
"2023-04-13 07:50:00",2122298290,14.49512,23.24971,77.93221,4.714167,74.56833
"2023-04-13 07:55:00",2122298291,14.45619,23.46504,77.64799,4.234,52.08501
"2023-04-13 08:00:00",2122298292,14.49746,23.51619,77.01605,4.820333,68.37667
"2023-04-13 08:05:00",2122298293,14.57283,23.54349,76.66659,4.8145,44.82667
"2023-04-13 08:10:00",2122298294,14.42854,23.87275,76.22743,4.346834,61.74666
"2023-04-13 08:15:00",2122298295,14.43447,23.9144,75.49382,4.848667,62.26833
"2023-04-13 08:20:00",2122298296,14.43688,24.05651,75.42691,4.405833,79.41334
"2023-04-13 08:25:00",2122298297,14.42902,24.44542,74.80651,3.882833,93.47002
"2023-04-13 08:30:00",2122298298,14.43431,24.66729,73.77408,3.886167,95.31499
"2023-04-13 08:35:00",2122298299,14.40032,24.83136,72.58096,3.873666,36.58833
"2023-04-13 08:40:00",2122298300,14.41998,24.97743,72.01961,3.997333,152.7983
"2023-04-13 08:45:00",2122298301,14.41262,25.21949,70.93413,3.498,76.54501
"2023-04-13 08:50:00",2122298302,14.43167,25.64608,70.22948,3.207667,92.81834
"2023-04-13 08:55:00",2122298303,14.40816,26.01708,68.29117,3.5895,142.245
"2023-04-13 09:00:00",2122298304,14.42938,26.07246,67.58058,4.187333,215.28
"2023-04-13 09:05:00",2122298305,14.3402,26.20751,66.99392,4.62,281.4183
"2023-04-13 09:10:00",2122298306,14.41308,26.42604,67.12553,3.954667,250.2067
"2023-04-13 09:15:00",2122298307,14.12555,26.97428,65.31026,3.988333,316.21
"2023-04-13 09:20:00",2122298308,13.80415,27.18479,64.06973,4.3125,125.6617
"2023-04-13 09:25:00",2122298309,13.8446,27.40315,64.47459,3.436,163.5183
"2023-04-13 09:30:00",2122298310,13.86886,27.87448,61.44485,4.6935,254.6817
"2023-04-13 09:35:00",2122298311,13.76436,28.43556,59.1537,4.348333,173.5767
"2023-04-13 09:40:00",2122298312,13.83285,28.51403,57.86827,4.830667,203.3683
"2023-04-13 09:45:00",2122298313,13.80112,29.15368,56.05467,4.513166,251.9466
"2023-04-13 09:50:00",2122298314,13.83128,29.11489,53.62535,5.489333,320.6683
"2023-04-13 09:55:00",2122298315,13.85173,29.3452,52.71075,4.736001,308.5249
"2023-04-13 10:00:00",2122298316,13.78006,29.70835,52.34093,4.352166,255.745
"2023-04-13 10:05:00",2122298317,13.8052,29.85141,51.75291,4.709666,286.5317
"2023-04-13 10:10:00",2122298318,13.79069,30.00434,51.01986,5.062833,261.5067
"2023-04-13 10:15:00",2122298319,13.79799,30.336,48.0233,5.147834,321.925
"2023-04-13 10:20:00",2122298320,13.75933,30.74562,47.26123,4.342667,297.875
"2023-04-13 10:25:00",2122298321,13.69827,30.95545,45.95518,5.097166,302.5583
"2023-04-13 10:30:00",2122298322,13.74612,30.89964,46.82766,5.290833,224.0116
"2023-04-13 10:35:00",2122298323,13.71117,31.05977,45.18783,4.605166,317.4634
"2023-04-13 10:40:00",2122298324,13.79527,31.37538,44.70119,4.463166,295.6268
"2023-04-13 10:45:00",2122298325,13.73437,31.63586,41.26966,4.679001,320.6501
"2023-04-13 10:50:00",2122298326,13.75298,31.66888,37.51732,5.364,333.0533
"2023-04-13 10:55:00",2122298327,13.76558,32.03016,37.09844,4.964166,290.3817
"2023-04-13 11:00:00",2122298328,13.74916,32.19176,38.01648,4.460001,330.865
"2023-04-13 11:05:00",2122298329,13.43038,32.31185,38.9606,4.365334,308.605
"2023-04-13 11:10:00",2122298330,13.04065,32.39575,37.83246,4.620167,323.085
"2023-04-13 11:15:00",2122298331,13.00207,32.29904,34.36309,4.426834,314.595
"2023-04-13 11:20:00",2122298332,12.98602,32.59442,32.89488,5.390168,302.5984
"2023-04-13 11:25:00",2122298333,12.97593,32.868,32.22308,4.425333,310.0816
"2023-04-13 11:30:00",2122298334,12.96902,32.98961,30.9783,4.783334,295.9733
"2023-04-13 11:35:00",2122298335,12.96295,32.88641,31.95698,4.304666,304.2916
"2023-04-13 11:40:00",2122298336,12.95668,33.10528,30.50013,4.811166,329.6617
"2023-04-13 11:45:00",2122298337,12.95285,32.8946,31.22021,5.804334,330.8434
"2023-04-13 11:50:00",2122298338,12.9465,33.08793,31.39151,4.62,306.5917
"2023-04-13 11:55:00",2122298339,12.94479,33.10188,31.82402,5.7805,327.3417
"2023-04-13 12:00:00",2122298340,12.94548,32.89901,32.21128,4.166333,321.5734
"2023-04-13 12:05:00",2122298341,12.93918,33.27333,32.22377,5.260499,311.5833
"2023-04-13 12:10:00",2122298342,12.9388,33.54232,31.4232,4.790833,323.52
"2023-04-13 12:15:00",2122298343,12.9342,33.20889,32.2427,4.822001,312.0616
"2023-04-13 12:20:00",2122298344,12.93261,33.41786,31.42683,5.1715,318.8633
"2023-04-13 12:25:00",2122298345,12.93209,33.4162,32.75541,4.852499,294.4684
"2023-04-13 12:30:00",2122298346,12.92915,33.63123,32.5046,4.971667,316.5867
"2023-04-13 12:35:00",2122298347,12.92707,33.52564,32.9977,5.581,288.5617
"2023-04-13 12:40:00",2122298348,12.92395,33.72385,31.92727,4.910667,320.8616
"2023-04-13 12:45:00",2122298349,12.92281,33.83717,32.74895,5.0345,310.0417
"2023-04-13 12:50:00",2122298350,12.92063,33.75737,32.67663,5.542,323.9716
"2023-04-13 12:55:00",2122298351,12.91846,33.67767,32.41437,4.815333,311.9916
"2023-04-13 13:00:00",2122298352,12.91638,33.94685,32.33678,4.923166,298.7583
"2023-04-13 13:05:00",2122298353,12.91219,33.71674,31.41561,5.215668,329.1917
"2023-04-13 13:10:00",2122298354,12.91154,33.84976,31.17572,5.431167,326.0834
"2023-04-13 13:15:00",2122298355,12.9083,33.61441,31.86497,4.983833,308.2184
"2023-04-13 13:20:00",2122298356,12.90036,33.86596,30.8854,4.8685,304.2133
"2023-04-13 13:25:00",2122298357,12.89909,33.77874,30.29161,5.387,328.6684
"2023-04-13 13:30:00",2122298358,12.89558,33.91145,30.74447,5.75,323.0916
"2023-04-13 13:35:00",2122298359,12.89061,33.82457,31.03016,5.483833,323.795
"2023-04-13 13:40:00",2122298360,12.88701,33.88364,31.70831,4.7895,310.7983
"2023-04-13 13:45:00",2122298361,12.88476,34.22034,31.24152,4.614333,301.1866
"2023-04-13 13:50:00",2122298362,12.87873,33.98735,32.09777,5.302999,315.1666
"2023-04-13 13:55:00",2122298363,12.87488,33.79818,32.71901,4.345999,316.2634
"2023-04-13 14:00:00",2122298364,12.87172,33.67714,32.55522,5.095667,316.5933
"2023-04-13 14:05:00",2122298365,12.86597,34.47224,31.87774,4.740167,316.65
"2023-04-13 14:10:00",2122298366,12.86089,33.79996,32.14394,5.825166,314.7967
"2023-04-13 14:15:00",2122298367,12.85366,33.8554,33.20683,4.434,290.5267
"2023-04-13 14:20:00",2122298368,12.84956,34.06339,32.58005,5.852334,314.2401
"2023-04-13 14:25:00",2122298369,12.84042,33.79243,33.18607,5.511667,319.1449
"2023-04-13 14:30:00",2122298370,12.83394,33.97945,32.89243,4.332334,311.6334
"2023-04-13 14:35:00",2122298371,12.82723,34.00935,33.19334,5.6085,324.42
"2023-04-13 14:40:00",2122298372,12.81767,34.15061,33.77192,5.107833,324.3251
"2023-04-13 14:45:00",2122298373,12.80886,33.98586,34.20459,5.423666,318.43
"2023-04-13 14:50:00",2122298374,12.80363,34.0914,34.31664,5.421166,324.28
"2023-04-13 14:55:00",2122298375,12.79354,33.82362,34.62663,5.626001,320.9733
"2023-04-13 15:00:00",2122298376,12.78701,33.97535,33.91844,4.634333,323.6367
"2023-04-13 15:05:00",2122298377,12.78235,34.1109,33.48145,5.144,288.3933
"2023-04-13 15:10:00",2122298378,13.46669,33.75285,32.69431,5.812333,319.7333
"2023-04-13 15:15:00",2122298379,13.64288,34.07103,32.41615,4.605834,321.0634
"2023-04-13 15:20:00",2122298380,13.63138,34.07893,30.5498,5.233334,316.1217
"2023-04-13 15:25:00",2122298381,13.62267,33.92589,32.29113,5.1295,316.105
"2023-04-13 15:30:00",2122298382,13.62283,33.90419,32.92198,3.731334,310.7983
"2023-04-13 15:35:00",2122298383,13.60503,34.12972,31.85808,4.59,297.27
"2023-04-13 15:40:00",2122298384,13.5963,34.22822,30.46252,4.624499,312.6284
"2023-04-13 15:45:00",2122298385,13.58717,34.54004,31.21174,3.839668,318.9583
"2023-04-13 15:50:00",2122298386,13.59702,34.04405,31.61209,4.267,320.3767
"2023-04-13 15:55:00",2122298387,13.5805,33.9948,32.60658,4.142834,324.465
"2023-04-13 16:00:00",2122298388,13.57469,33.77622,32.40816,5.563167,321.095
"2023-04-13 16:05:00",2122298389,13.56214,33.60189,32.62112,4.018167,322.8517
"2023-04-13 16:10:00",2122298390,13.58583,33.67184,32.37978,4.876166,310.7183
"2023-04-13 16:15:00",2122298391,13.57918,33.38517,33.01259,4.885166,314.13
"2023-04-13 16:20:00",2122298392,13.58145,33.49053,32.96611,4.0045,314.4567
"2023-04-13 16:25:00",2122298393,13.59049,33.30919,33.47385,4.596334,311.2233
"2023-04-13 16:30:00",2122298394,13.58804,33.28293,34.26277,3.535501,310.5583
"2023-04-13 16:35:00",2122298395,13.5894,33.26671,33.8115,4.210833,321.7883
"2023-04-13 16:40:00",2122298396,13.60239,33.12489,34.5162,4.18,319.6801
"2023-04-13 16:45:00",2122298397,13.60516,33.006,34.46687,3.962501,327.0933
"2023-04-13 16:50:00",2122298398,13.61135,32.81437,34.80474,3.879,333.245
"2023-04-13 16:55:00",2122298399,13.5852,32.73079,35.16295,4.175,323.4166
"2023-04-13 17:00:00",2122298400,13.61634,32.53401,35.56099,4.395333,331.8317
"2023-04-13 17:05:00",2122298401,13.61595,32.43508,37.18693,3.3845,322.1383
"2023-04-13 17:10:00",2122298402,13.61417,32.11716,38.74979,3.666833,235.92
"2023-04-13 17:15:00",2122298403,13.61426,31.91369,39.8641,3.353,304.78
"2023-04-13 17:20:00",2122298404,13.62686,31.75923,40.77302,3.443,314.0867
"2023-04-13 17:25:00",2122298405,13.63661,31.51019,41.30777,3.774667,304.81
"2023-04-13 17:30:00",2122298406,13.65942,31.11662,43.10717,2.9125,278.7383
"2023-04-13 17:35:00",2122298407,13.65865,30.7603,44.41058,3.274666,278.0884
"2023-04-13 17:40:00",2122298408,13.66454,30.45374,45.54362,3.2395,240.0867
"2023-04-13 17:45:00",2122298409,13.68411,30.07081,46.93072,3.298833,267.2716
"2023-04-13 17:50:00",2122298410,13.71213,29.79163,47.93837,3.146167,286.1734
"2023-04-13 17:55:00",2122298411,13.71057,29.48936,49.01321,2.987166,274.795
"2023-04-13 18:00:00",2122298412,13.7332,29.30563,49.50048,3.2795,270.1884
"2023-04-13 18:05:00",2122298413,13.74741,29.03531,50.62413,2.870667,286.7883
"2023-04-13 18:10:00",2122298414,13.74493,28.74737,51.73035,2.735834,326.31
"2023-04-13 18:15:00",2122298415,13.78117,28.69421,52.10221,2.671499,281.3951
"2023-04-13 18:20:00",2122298416,13.81642,28.32333,53.76479,2.289334,209.96
"2023-04-13 18:25:00",2122298417,13.72406,27.93726,55.3311,2.564833,210.1417
"2023-04-13 18:30:00",2122298418,13.81378,27.80761,55.70182,2.633333,263.8849
"2023-04-13 18:35:00",2122298419,13.79459,27.64377,56.44547,2.144,297.2733
"2023-04-13 18:40:00",2122298420,13.82091,27.36436,57.80061,1.805167,263.6183
"2023-04-13 18:45:00",2122298421,13.81107,27.08315,58.9284,1.7345,297.0467
"2023-04-13 18:50:00",2122298422,13.83932,26.89036,59.76057,1.635333,325.7167
"2023-04-13 18:55:00",2122298423,13.81721,26.68083,60.55097,1.666167,321.9984
"2023-04-13 19:00:00",2122298424,13.84478,26.56399,60.96141,1.711167,303.5933
"2023-04-13 19:05:00",2122298425,13.58404,26.28967,62.20043,1.6435,328.4183
"2023-04-13 19:10:00",2122298426,13.02419,26.0518,63.78748,1.578334,105.6283
"2023-04-13 19:15:00",2122298427,12.96454,25.90211,65.09393,1.555834,49.29501
"2023-04-13 19:20:00",2122298428,12.934,25.83096,65.05686,1.547667,151.6567
"2023-04-13 19:25:00",2122298429,12.91325,25.82007,65.18497,1.5805,193.4733
"2023-04-13 19:30:00",2122298430,12.90016,25.73989,65.37582,1.578,249.4133
"2023-04-13 19:35:00",2122298431,12.89204,25.71572,65.48463,1.591667,158.7717
"2023-04-13 19:40:00",2122298432,12.8804,25.67037,66.01844,1.621333,152.6017
"2023-04-13 19:45:00",2122298433,12.86976,25.39585,67.27373,1.6105,88.44998
"2023-04-13 19:50:00",2122298434,12.86395,25.3395,67.69991,1.595167,45.70333
"2023-04-13 19:55:00",2122298435,12.853,25.32269,67.80368,1.680667,44.53001
"2023-04-13 20:00:00",2122298436,12.84746,25.3898,67.52455,1.822167,56.78166
"2023-04-13 20:05:00",2122298437,12.83895,25.37013,67.78214,1.935667,34.84166
"2023-04-13 20:10:00",2122298438,12.82997,25.31674,68.03978,1.86,32.85
"2023-04-13 20:15:00",2122298439,12.82443,25.31445,68.11919,1.882833,77.90833
"2023-04-13 20:20:00",2122298440,12.81664,25.40722,67.87482,1.870167,52.13499
"2023-04-13 20:25:00",2122298441,12.81034,25.33444,68.13171,2.003,34.84834
"2023-04-13 20:30:00",2122298442,12.8054,25.32086,68.192,1.765333,41.21166
"2023-04-13 20:35:00",2122298443,12.79663,24.71201,70.58516,1.687833,61.31
"2023-04-13 20:40:00",2122298444,12.79162,24.44189,72.00073,1.748333,101.935
"2023-04-13 20:45:00",2122298445,12.77948,24.55099,71.50075,2.073833,28.51833
"2023-04-13 20:50:00",2122298446,12.7749,24.33831,72.61748,2.068333,40.14166
"2023-04-13 20:55:00",2122298447,12.76691,24.20044,73.28374,2.052167,44.675
"2023-04-13 21:00:00",2122298448,12.7547,24.11164,73.85877,2.034333,27.21333
"2023-04-13 21:05:00",2122298449,12.76064,23.81081,75.58128,1.672833,50.94666
"2023-04-13 21:10:00",2122298450,13.87654,23.74968,76.23313,1.871167,57.04666
"2023-04-13 21:15:00",2122298451,13.95924,23.90796,75.36117,1.983166,44.90999
"2023-04-13 21:20:00",2122298452,13.95528,24.05801,74.82105,1.890333,78.43832
"2023-04-13 21:25:00",2122298453,13.95378,24.22486,74.04693,2,49.25999
"2023-04-13 21:30:00",2122298454,13.93509,24.43752,73.31929,2.167167,38.45501
"2023-04-13 21:35:00",2122298455,13.93757,24.42609,73.2066,1.9645,94.81499
"2023-04-13 21:40:00",2122298456,13.91198,24.46606,73.16379,2.062167,89.52
"2023-04-13 21:45:00",2122298457,13.89989,24.4745,73.25517,1.885833,72.89168
"2023-04-13 21:50:00",2122298458,13.90238,24.42953,73.41992,1.7485,114.0433
"2023-04-13 21:55:00",2122298459,13.89995,24.39795,73.52216,1.698333,83.11668
"2023-04-13 22:00:00",2122298460,13.90287,24.29384,74.27291,1.572,35.82333
"2023-04-13 22:05:00",2122298461,13.89753,24.07205,75.6553,1.638667,84.15834
"2023-04-13 22:10:00",2122298462,13.90549,24.18599,75.12498,1.722167,14.47333
"2023-04-13 22:15:00",2122298463,13.89917,24.30237,74.6743,1.381833,14.46667
"2023-04-13 22:20:00",2122298464,13.9035,24.09828,76.05922,1.431167,31.845
"2023-04-13 22:25:00",2122298465,13.91096,23.97776,76.42677,1.6855,69.43166
"2023-04-13 22:30:00",2122298466,13.91018,23.97277,76.31579,1.681166,52.35666
"2023-04-13 22:35:00",2122298467,13.88915,23.84281,76.04547,1.7445,44.28667
"2023-04-13 22:40:00",2122298468,13.91012,23.90366,76.25552,1.581833,40.10333
"2023-04-13 22:45:00",2122298469,13.93113,23.98624,75.72935,1.628334,28.89
"2023-04-13 22:50:00",2122298470,13.923,23.89519,76.28187,1.395667,104.365
"2023-04-13 22:55:00",2122298471,13.9482,23.72954,77.10635,1.495334,67.75666
"2023-04-13 23:00:00",2122298472,13.94195,23.66628,77.40082,1.529333,33.82666
"2023-04-13 23:05:00",2122298473,13.94083,23.57386,77.59646,1.716167,77.13833
"2023-04-13 23:10:00",2122298474,13.94189,23.61448,77.36669,1.734667,106.7367
"2023-04-13 23:15:00",2122298475,13.95224,23.60828,77.214,1.702666,123.2567
"2023-04-13 23:20:00",2122298476,13.94861,23.69993,76.61818,1.753834,129.85
"2023-04-13 23:25:00",2122298477,13.94176,23.9121,75.55962,1.877999,164.855
"2023-04-13 23:30:00",2122298478,13.93327,24.22473,74.24817,2.298833,135.6766
"2023-04-13 23:35:00",2122298479,13.94957,24.3674,73.44453,2.118833,48.92999
"2023-04-13 23:40:00",2122298480,13.9605,24.08401,74.3468,1.854666,35.925
"2023-04-13 23:45:00",2122298481,13.95232,24.0802,74.02782,2.066833,37.06667
"2023-04-13 23:50:00",2122298482,13.94307,24.11705,73.65703,2.3005,31.22166
"2023-04-13 23:55:00",2122298483,13.95749,24.28275,73.20682,2.07,37.185
"2023-04-14 00:00:00",2122298484,13.94011,24.7705,71.41939,2.062833,36.065
"2023-04-14 00:05:00",2122298485,13.9577,24.8389,70.84046,2.215167,22.405
"2023-04-14 00:10:00",2122298486,13.95534,25.36456,68.21715,3.240501,30.41
"2023-04-14 00:15:00",2122298487,13.95153,25.52731,67.05009,3.359668,36.61833
"2023-04-14 00:20:00",2122298488,13.95978,25.53665,66.84673,3.017834,32.25
"2023-04-14 00:25:00",2122298489,13.96516,25.69382,66.00842,2.521,40.40166
"2023-04-14 00:30:00",2122298490,13.9531,25.88915,65.06443,2.820667,39.00834
"2023-04-14 00:35:00",2122298491,13.95579,26.0937,64.20219,3.213333,29.83334
"2023-04-14 00:40:00",2122298492,13.9531,25.83556,65.39266,3.186667,38.37334
"2023-04-14 00:45:00",2122298493,13.95276,25.84497,65.40495,2.760834,25.81166
"2023-04-14 00:50:00",2122298494,13.94349,25.41324,66.69106,2.749167,28.88333
"2023-04-14 00:55:00",2122298495,13.94945,25.33991,66.62074,2.753666,26.62833
"2023-04-14 01:00:00",2122298496,13.95539,25.87825,64.15538,3.470334,39.94833
"2023-04-14 01:05:00",2122298497,13.93827,26.17179,62.3729,3.572667,30.515
"2023-04-14 01:10:00",2122298498,13.9185,26.18421,62.10125,3.649334,31.58333
