"TOA5","Lebohang AQMS","CR1000","41024","CR1000.Std.32.05","CPU:Large AQMS.cr1","42754","Table1"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","RH","SlrW_Avg","Rain_mm_Tot","Amb_Press_Avg","Batt_Volt_Avg","SO2_Avg","H2S_Avg","NO_Avg","NO2_Avg","NOX_Avg","PM10_Avg","PM25_Avg","O3_Avg","CO_Avg","CO2_Avg","LineV_Avg","Log_Temp_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","%","W/mÂ²","mm","hPa","Volts","ppb","ppb","ppb","ppb","ppb","ug.m-3","ug.m-3","ppb","ppm","ppm","Volts","Deg C"
"","","WVc","WVc","WVc","Max","Avg","Smp","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-03-17 01:04:00",95883,2.2983,83.78606,3.504845,2.7246,13.52017,89.75973,0,0,834.9711,12.70243,-324.6474,0,0,0,0,27.29835,-8.121824,-102.6508,-394.8109,0,0,21.36325
"2023-03-17 01:05:00",95884,2.290133,85.65009,3.097631,2.7736,13.46906,89.82789,0,0,834.9981,12.68763,-326.2266,0,0,0,0,2.256062,-8.121824,-102.8764,-399.7743,0,0,21.38735
"2023-03-17 01:06:00",95885,2.669066,81.59192,10.40108,3.146,13.4861,90.06643,0,0,834.9846,12.67745,-327.1291,0,0,0,0,-16.46926,-8.121824,-102.8764,-402.9327,0,0,21.39713
"2023-03-17 01:07:00",95886,2.130067,81.46757,9.785996,2.6756,13.46338,90.1005,0,0,834.9846,12.66635,-327.5803,0,0,0,0,-31.58487,-8.121824,-104.0045,-404.512,0,0,21.39713
"2023-03-17 01:08:00",95887,2.456733,80.35938,13.72524,2.754,13.44634,90.30497,0,0,835.0252,12.6608,-328.2571,0,0,0,0,-43.76761,-8.121824,-104.2301,-406.0912,0,0,21.39713
"2023-03-17 01:09:00",95888,2.1905,84.78332,9.060879,2.558,13.39522,90.54351,0,0,834.9981,12.6534,-328.9339,0,0,0,0,-53.91989,-8.121824,-104.2301,-406.9937,0,0,21.39713
"2023-03-17 01:10:00",95889,2.260733,86.81508,6.292604,2.7736,13.39522,90.7139,0,0,834.944,12.64785,-328.9339,0,0,0,0,-62.94414,-8.121824,-104.2301,-407.4449,0,0,21.39713
"2023-03-17 01:11:00",95890,2.3865,87.58038,12.19629,3.0382,13.46338,90.91836,0,0,834.944,12.64323,-329.8363,0,0,0,0,-69.93793,-8.121824,-104.2301,-407.4449,0,0,21.39224
"2023-03-17 01:12:00",95891,2.6952,82.66447,3.09896,3.1362,13.46338,90.91836,0,0,834.944,12.63768,-330.2875,0,0,0,0,-76.48051,-8.121824,-104.2301,-407.4449,0,0,21.37267
"2023-03-17 01:13:00",95892,2.745833,88.28253,3.986335,3.0284,13.47474,90.98651,0,0,834.944,12.63213,-330.2875,0,0,0,0,-82.12067,-8.121824,-104.6813,-407.4449,0,0,21.36777
"2023-03-17 01:14:00",95893,2.656,83.38069,4.464475,3.0186,13.45202,91.02059,0,0,834.944,12.62936,-330.7387,0,0,0,0,-87.08401,-8.121824,-105.5837,-407.4449,0,0,21.34065
"2023-03-17 01:15:00",95894,2.706633,87.12035,2.867405,3.244,13.41794,91.19098,0,0,834.944,12.62381,-331.6412,0,0,0,0,-91.37052,-8.121824,-105.5837,-407.4449,0,0,21.34065
"2023-03-17 01:16:00",95895,2.267267,91.10097,6.359903,2.7834,13.38954,91.32729,0,0,834.944,12.62011,-331.6412,0,0,0,0,-94.98022,-8.121824,-105.5837,-407.4449,0,0,21.31355
"2023-03-17 01:17:00",95896,2.977767,82.83878,8.559313,3.3322,13.33843,91.29321,0,0,834.944,12.61733,-332.7692,0,0,0,0,-98.13871,-8.121824,-105.5837,-407.4449,0,0,21.30451
"2023-03-17 01:18:00",95897,2.618433,84.81516,3.87008,3.0676,13.38954,91.56583,0,0,834.944,12.61456,-332.9948,0,0,0,0,-100.846,-8.121824,-105.5837,-407.4449,0,0,21.28643
"2023-03-17 01:19:00",95898,2.7932,93.49155,4.494006,3.2636,13.31571,91.53175,0,0,834.944,12.60901,-332.9948,0,0,0,0,-103.5533,-8.121824,-105.5837,-407.4449,0,0,21.2774
"2023-03-17 01:20:00",95899,3.152533,88.78264,9.500533,3.4694,13.32707,91.77029,0,0,834.944,12.60623,-333.6716,0,0,0,0,-105.8093,-8.121824,-106.2605,-407.4449,0,0,21.25481
"2023-03-17 01:21:00",95900,3.212967,90.36926,5.863706,3.6164,13.36683,91.83845,0,0,834.944,12.60346,-334.3484,0,0,0,0,-107.8398,-8.121824,-106.9374,-407.2193,0,0,21.23221
"2023-03-17 01:22:00",95901,3.4645,88.13254,8.40379,3.9496,13.32139,91.97475,0,0,834.944,12.60068,-334.7997,0,0,0,0,-109.6446,-8.121824,-106.9374,-406.0912,0,0,21.21866
"2023-03-17 01:23:00",95902,3.0578,89.92839,6.921612,3.4596,13.32707,91.97475,0,0,834.944,12.59791,-335.7021,0,0,0,0,-111.2239,-8.121824,-106.9374,-406.0912,0,0,21.19607
"2023-03-17 01:24:00",95903,3.069233,91.5703,7.721484,3.5968,13.31003,92.11107,0,0,834.944,12.59698,-335.7021,0,0,0,0,-112.5775,-8.121824,-106.9374,-406.0912,0,0,21.17799
"2023-03-17 01:25:00",95904,3.2734,85.49635,10.36869,3.9986,13.33275,92.14514,0,0,834.944,12.59236,-335.7021,0,0,0,0,-113.7055,-8.121824,-106.9374,-406.3169,0,0,21.15992
"2023-03-17 01:26:00",95905,2.967967,87.62343,6.461459,3.636,13.31571,92.34961,0,0,834.944,12.59051,-337.0557,0,0,0,0,-115.0592,-8.121824,-106.9374,-406.0912,0,0,21.13733
"2023-03-17 01:27:00",95906,3.1558,85.40901,7.775206,3.685,13.36115,92.34961,0,0,834.944,12.58681,-337.0557,0,0,0,0,-116.1872,-8.34743,-107.8398,-406.0912,0,0,21.12377
"2023-03-17 01:28:00",95907,2.868333,88.02045,8.469931,3.3812,13.36115,92.41776,0,0,834.944,12.58681,-338.4094,0,0,0,0,-117.0896,-8.121824,-108.291,-406.0912,0,0,21.10118
"2023-03-17 01:29:00",95908,2.9794,86.25468,12.75678,3.2048,13.39522,92.55407,0,0,834.944,12.58218,-338.4094,0,0,0,0,-117.7664,-8.121824,-108.291,-406.0912,0,0,21.06955
"2023-03-17 01:30:00",95909,3.502067,87.95357,12.49632,3.9104,13.38387,92.58815,0,0,834.944,12.58126,-338.4094,0,0,0,0,-119.1201,-8.121824,-108.291,-406.0912,0,0,21.06503
"2023-03-17 01:31:00",95910,3.462867,88.47069,3.594556,3.7732,13.38386,92.6563,0,0,834.944,12.57756,-339.3118,0,0,0,0,-119.1201,-8.121824,-108.291,-406.0912,0,0,21.03792
"2023-03-17 01:32:00",95911,3.1607,82.706,3.910351,3.587,13.38954,92.62223,0,0,834.8087,12.57571,-339.763,0,0,0,0,-120.2481,-8.121824,-108.291,-406.0912,0,0,21.01532
"2023-03-17 01:33:00",95912,3.1166,82.4252,4.929762,3.5086,13.43498,92.69038,0,0,834.7816,12.57571,-339.763,0,0,0,0,-120.4737,-8.121824,-108.291,-406.0912,0,0,21.00177
"2023-03-17 01:34:00",95913,3.069233,83.63277,9.222915,3.2636,13.42362,92.72446,0,0,834.7816,12.57201,-340.6654,0,0,0,0,-121.6018,-8.121824,-109.419,-406.0912,0,0,20.9837
"2023-03-17 01:35:00",95914,3.2195,80.04485,8.609823,3.6948,13.39522,92.75854,0,0,834.7275,12.57016,-341.1166,0,0,0,0,-121.8274,-8.121824,-109.6446,-406.0912,0,0,20.9611
"2023-03-17 01:36:00",95915,3.048,84.57184,6.616036,3.7536,13.37251,92.82669,0,0,834.7545,12.56738,-341.7935,0,0,0,0,-121.8274,-8.121824,-109.6446,-406.0912,0,0,20.94303
"2023-03-17 01:37:00",95916,3.195,82.46437,3.775364,3.489,13.36683,92.92892,0,0,834.7004,12.56553,-342.4702,0,0,0,0,-122.9554,-8.121824,-109.6446,-406.0912,0,0,20.9114
"2023-03-17 01:38:00",95917,3.3469,85.95879,6.589964,3.783,13.36115,92.963,0,0,834.7139,12.56461,-342.4702,0,0,0,0,-123.181,-8.121824,-109.6446,-406.0912,0,0,20.90236
"2023-03-17 01:39:00",95918,3.095366,89.65046,5.27352,3.8222,13.36683,92.99708,0,0,834.7139,12.56276,-343.5983,0,0,0,0,-123.181,-8.121824,-109.6446,-406.0912,0,0,20.87977
"2023-03-17 01:40:00",95919,3.211333,96.38139,6.918025,3.6654,13.32707,93.09931,0,0,834.6733,12.55906,-343.8239,0,0,0,0,-124.0834,-8.121824,-110.7727,-406.0912,0,0,20.85718
"2023-03-17 01:41:00",95920,2.6952,84.39983,5.39633,2.901,13.33275,93.13338,0,0,834.6326,12.55906,-343.8239,0,0,0,0,-124.5346,-8.121824,-110.9983,-406.0912,0,0,20.8391
"2023-03-17 01:42:00",95921,3.118233,90.66114,8.803639,4.1456,13.27595,93.23562,0,0,834.6733,12.55536,-344.9519,0,0,0,0,-124.5346,-8.34743,-110.9983,-406.0912,0,0,20.81651
"2023-03-17 01:43:00",95922,3.328933,93.98724,3.609808,3.685,13.26459,93.37193,0,0,834.6462,12.55351,-345.1775,0,0,0,0,-124.5346,-8.121824,-110.9983,-406.0912,0,0,20.79844
"2023-03-17 01:44:00",95923,3.020233,88.36945,4.271416,3.5674,13.22484,93.37193,0,0,834.6462,12.55351,-345.1775,0,0,0,0,-125.4371,-8.121824,-110.9983,-406.5424,0,0,20.77585
"2023-03-17 01:45:00",95924,3.152533,93.42049,7.197027,3.7928,13.25891,93.54231,0,0,834.6191,12.55166,-346.5312,0,0,0,0,-125.8883,-8.121824,-110.9983,-407.4449,0,0,20.75325
"2023-03-17 01:46:00",95925,3.157433,84.66197,6.502256,3.5478,13.2362,93.57639,0,0,834.6326,12.54888,-346.5312,0,0,0,0,-125.8883,-8.121824,-110.9983,-407.4449,0,0,20.73969
"2023-03-17 01:47:00",95926,3.118233,88.49776,8.535192,3.7536,13.25323,93.78085,0,0,834.6191,12.54796,-347.4336,0,0,0,0,-125.8883,-8.121824,-111.2239,-407.4449,0,0,20.71259
"2023-03-17 01:48:00",95927,2.966333,87.98251,9.390263,3.4008,13.24187,93.91717,0,0,834.6191,12.54704,-347.8848,0,0,0,0,-126.1139,-8.121824,-112.3519,-407.4449,0,0,20.68999
"2023-03-17 01:49:00",95928,3.422033,82.77291,12.43205,3.9888,13.25323,94.0194,0,0,834.592,12.54241,-348.1104,0,0,0,0,-127.2419,-8.121824,-112.3519,-407.4449,0,0,20.67644
"2023-03-17 01:50:00",95929,3.8222,79.4278,7.354644,4.2828,13.32707,94.12163,0,0,834.6055,12.54241,-349.2384,0,0,0,0,-127.2419,-8.121824,-112.3519,-407.4449,0,0,20.6546
"2023-03-17 01:51:00",95930,2.843833,83.63165,7.033483,3.4792,13.28731,94.15571,0,0,834.5786,12.54241,-349.2384,0,0,0,0,-127.2419,-8.121824,-112.3519,-407.4449,0,0,20.63803
"2023-03-17 01:52:00",95931,3.343633,78.71888,8.626129,3.8516,13.28731,94.18979,0,0,834.6055,12.54241,-349.4641,0,0,0,0,-127.2419,-8.121824,-112.3519,-407.4449,0,0,20.61996
"2023-03-17 01:53:00",95932,2.927133,67.82351,5.838412,3.293,13.27027,94.36017,0,0,834.6191,12.53871,-350.5921,0,0,0,0,-127.2419,-8.121824,-112.3519,-407.4449,0,0,20.57477
"2023-03-17 01:54:00",95933,2.718066,82.06226,14.56082,3.6458,13.28163,94.3261,0,0,834.6055,12.53686,-350.8177,0,0,0,0,-128.1443,-8.121824,-113.4799,-407.4449,0,0,20.5567
"2023-03-17 01:55:00",95934,3.614767,81.76761,5.786424,4.3122,13.29299,94.59872,0,0,834.592,12.53501,-351.9457,0,0,0,0,-128.5956,-8.121824,-113.7055,-407.4449,0,0,20.52958
"2023-03-17 01:56:00",95935,3.4498,78.85352,8.146011,3.7732,13.35547,94.59872,0,0,834.5786,12.53316,-351.9457,0,0,0,0,-128.5956,-8.121824,-113.7055,-408.1217,0,0,20.50699
"2023-03-17 01:57:00",95936,3.825467,77.76089,7.050909,4.1162,13.36115,94.66687,0,0,834.592,12.53409,-351.9457,0,0,0,0,-128.5956,-8.121824,-113.7055,-408.5729,0,0,20.49344
"2023-03-17 01:58:00",95937,3.391,84.41917,15.30162,3.734,13.37251,94.73502,0,0,834.6191,12.53131,-353.2993,0,0,0,0,-128.5956,-8.121824,-113.7055,-408.7985,0,0,20.47085
"2023-03-17 01:59:00",95938,3.6458,86.02815,7.088751,4.2926,13.36115,94.63279,0,0,834.6191,12.53131,-353.2993,0,0,0,0,-128.5956,-8.121824,-113.7055,-408.7985,0,0,20.44825
"2023-03-17 02:00:00",95939,3.1509,77.05122,9.663218,3.9202,13.37251,94.70094,0,0,834.592,12.53131,-353.525,0,0,0,0,-129.498,-8.121824,-114.3824,-408.7985,0,0,20.43169
"2023-03-17 02:01:00",95940,3.578833,76.53855,4.732839,3.8614,13.35547,94.70094,0,0,834.592,12.53131,-354.653,0,0,0,0,-129.9492,-8.121824,-115.0592,-408.7985,0,0,20.40533
"2023-03-17 02:02:00",95941,4.001867,85.03694,3.498654,4.371,13.36115,94.7691,0,0,834.5786,12.53039,-354.8786,0,0,0,0,-129.9492,-8.121824,-115.0592,-408.7985,0,0,20.39629
"2023-03-17 02:03:00",95942,3.747066,80.52599,5.59183,4.4494,13.37819,94.87133,0,0,834.5786,12.52669,-355.781,0,0,0,0,-129.9492,-8.34743,-115.0592,-408.7985,0,0,20.36918
"2023-03-17 02:04:00",95943,3.531467,84.29749,8.405257,4.1162,13.34411,94.87133,0,0,834.592,12.52576,-356.0066,0,0,0,0,-129.9492,-8.121824,-115.0592,-408.7985,0,0,20.35111
"2023-03-17 02:05:00",95944,3.6458,87.75814,7.757918,4.0084,13.38386,94.90541,0,0,834.5379,12.52576,-356.6835,0,0,0,0,-129.9492,-8.121824,-115.0592,-408.7985,0,0,20.33755
"2023-03-17 02:06:00",95945,3.755233,80.97269,7.511217,4.4494,13.34411,94.90541,0,0,834.5108,12.52484,-357.3603,0,0,0,0,-129.9492,-8.121824,-115.5104,-408.7985,0,0,20.31044
"2023-03-17 02:07:00",95946,3.188467,88.80631,6.986362,3.587,13.38387,95.00764,0,0,834.5244,12.52299,-357.3603,0,0,0,0,-131.0772,-8.34743,-116.4128,-409.0241,0,0,20.28785
"2023-03-17 02:08:00",95947,3.3224,77.50445,4.183146,3.8124,13.38387,94.90541,0,0,834.5244,12.52206,-358.2627,0,0,0,0,-131.3028,-8.121824,-116.4128,-410.1521,0,0,20.27956
"2023-03-17 02:09:00",95948,3.412233,77.88321,14.92899,3.7536,13.36683,95.04172,0,0,834.4838,12.52021,-358.7139,0,0,0,0,-131.3028,-8.121824,-116.4128,-410.1521,0,0,20.25396
"2023-03-17 02:10:00",95949,3.245633,80.64101,12.53352,3.7928,13.37251,95.00764,0,0,834.4838,12.52021,-358.7139,0,0,0,0,-131.3028,-8.121824,-116.4128,-410.1521,0,0,20.23588
"2023-03-17 02:11:00",95950,2.982667,74.53203,8.478761,3.4596,13.33275,95.14395,0,0,834.4973,12.52035,-359.6163,0,0,0,0,-131.3028,-8.121824,-116.4128,-410.1521,0,0,20.21781
"2023-03-17 02:12:00",95951,2.990833,68.90456,3.806019,3.6752,13.33843,95.04172,0,0,834.6191,12.52064,-360.0675,0,0,0,0,-131.3028,-8.121824,-116.4128,-410.1521,0,0,20.19522
"2023-03-17 02:13:00",95952,2.554733,62.73302,10.81284,3.1558,13.2939,95.21374,0,0,834.6191,12.52057,-360.0675,0,0,0,0,-131.3028,-8.121824,-116.4128,-410.1521,0,0,20.18166
"2023-03-17 02:14:00",95953,2.502466,41.35592,6.918811,3.1068,13.33412,95.14688,0,0,834.6462,12.52067,-360.97,0,0,0,0,-131.3028,-8.121824,-117.3152,-410.1521,0,0,20.15907
"2023-03-17 02:15:00",95954,2.737667,352.6069,16.46251,3.146,13.2211,95.07873,0,0,834.7816,12.52091,-361.4212,0,0,0,0,-132.4309,-8.121824,-117.7664,-410.3778,0,0,20.13798
"2023-03-17 02:16:00",95955,3.487366,359.0694,14.83908,3.9006,13.00106,94.84283,0,0,834.7816,12.51987,-361.4212,0,0,0,0,-132.6565,-8.121824,-117.7664,-410.3778,0,0,20.12518
"2023-03-17 02:17:00",95956,2.4306,2.683815,9.014898,3.2146,12.85379,95.42269,0,0,834.7816,12.51888,-362.5492,0,0,0,0,-132.6565,-8.121824,-117.7664,-410.6034,0,0,20.10259
"2023-03-17 02:18:00",95957,1.212133,12.08291,16.23031,1.774,12.8597,95.52493,0,0,834.7545,12.51604,-362.7748,0,0,0,0,-132.6565,-8.121824,-117.7664,-411.5058,0,0,20.08451
"2023-03-17 02:19:00",95958,1.952033,47.17574,9.041553,2.313,12.79181,95.62758,0,0,834.6733,12.51545,-362.7748,0,0,0,0,-132.6565,-8.121824,-117.7664,-411.5058,0,0,20.06644
"2023-03-17 02:20:00",95959,2.4306,53.69547,4.962955,2.7932,12.82032,95.79831,0,0,834.6191,12.5158,-363.9029,0,0,0,0,-132.6565,-8.121824,-118.4433,-411.5058,0,0,20.04423
"2023-03-17 02:21:00",95960,2.848733,48.99173,6.756528,3.195,12.81475,96.27543,0,0,834.6191,12.51614,-364.1284,0,0,0,0,-132.6565,-8.121824,-119.1201,-411.5058,0,0,20.02352
"2023-03-17 02:22:00",95961,2.399567,36.64958,9.006684,2.9402,13.01126,96.41695,0,0,834.6462,12.5167,-364.1284,0,0,0,0,-132.6565,-8.121824,-119.1201,-411.5058,0,0,20.00996
"2023-03-17 02:23:00",95962,3.108433,20.30877,7.867108,3.6458,12.97232,96.35129,0,0,834.7816,12.51671,-365.2565,0,0,0,0,-133.1077,-8.121824,-119.1201,-411.7314,0,0,19.98285
"2023-03-17 02:24:00",95963,2.089233,7.631556,11.59329,2.5776,13.00154,96.48762,0,0,834.7816,12.51672,-365.4821,0,0,0,0,-133.7845,-8.121824,-119.1201,-412.4082,0,0,19.9693
"2023-03-17 02:25:00",95964,1.849133,343.6483,16.0596,2.1268,12.92793,96.38573,0,0,834.7816,12.51396,-365.4821,0,0,0,0,-134.0101,-8.121824,-119.1201,-412.8594,0,0,19.95122
"2023-03-17 02:26:00",95965,1.917733,343.7611,8.300873,2.2934,12.85989,96.48827,0,0,834.7816,12.51425,-366.1589,0,0,0,0,-134.0101,-8.121824,-119.1201,-412.8594,0,0,19.92976
"2023-03-17 02:27:00",95966,1.453867,4.551758,15.04052,1.6466,12.77513,96.52588,0,0,834.7816,12.51161,-366.8357,0,0,0,0,-134.0101,-8.121824,-119.1201,-412.8594,0,0,19.91733
"2023-03-17 02:28:00",95967,1.2791,36.80901,15.4079,1.6858,12.76,96.59405,0,0,834.7816,12.51155,-367.287,0,0,0,0,-134.0101,-8.121824,-120.0225,-412.8594,0,0,19.89474
"2023-03-17 02:29:00",95968,1.7642,43.72422,11.58871,2.5874,12.73281,96.7332,0,0,834.7816,12.51151,-368.1894,0,0,0,0,-134.0101,-8.121824,-120.4737,-412.8594,0,0,19.86763
"2023-03-17 02:30:00",95969,1.466933,36.72484,14.4474,1.9014,12.85865,96.80363,0,0,834.7816,12.51155,-368.1894,0,0,0,0,-134.0101,-8.121824,-120.4737,-411.957,0,0,19.86311
"2023-03-17 02:31:00",95970,1.0243,22.86863,6.212465,1.1762,12.72921,96.87181,0,0,834.7816,12.51187,-368.6406,0,0,0,0,-134.0101,-8.121824,-120.4737,-402.0303,0,0,19.8424
"2023-03-17 02:32:00",95971,1.4212,359.5431,6.142666,1.6662,12.7584,96.87362,0,0,834.7816,12.51178,-369.543,0,0,0,0,-134.0101,-8.121824,-120.4737,-399.0974,0,0,19.82018
"2023-03-17 02:33:00",95972,1.777267,359.2029,15.41029,2.2052,12.67389,96.80689,0,0,834.7816,12.51171,-369.543,0,0,0,0,-134.0101,-8.121824,-120.4737,-397.9694,0,0,19.81115
"2023-03-17 02:34:00",95973,1.687433,348.3514,6.873369,1.7936,12.57793,96.80689,0,0,834.7816,12.51164,-369.7686,0,0,0,0,-134.0101,-8.121824,-120.6993,-398.195,0,0,19.78403
"2023-03-17 02:35:00",95974,0.7956333,353.1037,11.39464,1.3624,12.46972,96.94275,0,0,834.7816,12.51158,-370.8966,0,0,0,0,-134.0101,-8.121824,-121.3762,-398.6462,0,0,19.76144
"2023-03-17 02:36:00",95975,1.021033,18.58296,16.59486,1.3624,12.42449,97.01218,0,0,834.7854,12.50784,-370.8966,0,0,0,0,-134.6869,-8.121824,-121.8274,-400.6767,0,0,19.75692
"2023-03-17 02:37:00",95976,0.8462666,32.48828,14.17636,0.9998,12.33413,97.01218,0,0,834.793,12.50595,-370.8966,0,0,0,0,-135.3637,-8.121824,-121.8274,-401.5791,0,0,19.73207
"2023-03-17 02:38:00",95977,0.7025333,29.30754,10.09943,0.9311999,12.26561,97.07971,0,0,834.791,12.50626,-371.1223,0,0,0,0,-135.3637,-8.121824,-121.8274,-403.6096,0,0,19.70496
"2023-03-17 02:39:00",95978,0.8250334,8.571759,8.878997,0.9311999,12.23738,97.21719,0,0,834.79,12.50642,-372.2503,0,0,0,0,-135.3637,-8.121824,-121.8274,-404.7376,0,0,19.69592
"2023-03-17 02:40:00",95979,1.056967,346.6067,6.682139,1.3036,12.28331,97.21719,0,0,834.7889,12.50663,-372.2503,0,0,0,0,-135.3637,-8.121824,-121.8274,-404.7376,0,0,19.67371
"2023-03-17 02:41:00",95980,1.398333,326.3529,10.81756,1.6662,12.27254,97.28629,0,0,834.7874,12.50644,-372.2503,0,0,0,0,-135.3637,-8.121824,-121.8274,-404.9632,0,0,19.65714
"2023-03-17 02:42:00",95981,1.3624,330.0616,7.435844,1.5388,12.18134,97.31944,0,0,834.7869,12.50658,-373.1527,0,0,0,0,-135.3637,-8.121824,-121.8274,-406.0912,0,0,19.63492
"2023-03-17 02:43:00",95982,0.7972665,340.201,24.2243,1.1664,12.15264,97.42171,0,0,834.7863,12.50394,-373.6039,0,0,0,0,-135.3637,-8.121824,-122.053,-405.8656,0,0,19.6176
"2023-03-17 02:44:00",95983,1.016133,332.6688,6.43614,1.4212,12.04528,97.42262,0,0,834.7967,12.50231,-373.6039,0,0,0,0,-135.3637,-8.121824,-123.181,-406.0912,0,0,19.60103
"2023-03-17 02:45:00",95984,1.2301,345.5085,6.59088,1.627,12.03983,97.55971,0,0,834.8008,12.50148,-374.5063,0,0,0,0,-135.3637,-8.121824,-123.181,-406.0912,0,0,19.58296
"2023-03-17 02:46:00",95985,0.7597,353.3663,7.549713,0.9704,12.06279,97.62788,0,0,834.805,12.50156,-374.9576,0,0,0,0,-136.4918,-8.121824,-123.181,-409.0241,0,0,19.56037
"2023-03-17 02:47:00",95986,1.025933,359.4321,17.95836,1.2448,12.06316,97.73074,0,0,834.8004,12.50171,-374.9576,0,0,0,0,-136.7174,-8.121824,-123.181,-413.5363,0,0,19.54681
"2023-03-17 02:48:00",95987,1.251333,340.0829,7.846375,1.6466,12.06905,97.62894,0,0,834.8055,12.50178,-375.86,0,0,0,0,-136.7174,-8.121824,-123.181,-415.7923,0,0,19.53024
"2023-03-17 02:49:00",95988,1.3673,324.7929,6.526945,1.6956,12.05782,97.73158,0,0,834.8651,12.50184,-376.3154,0,0,0,0,-136.7189,-8.121916,-123.1824,-416.925,0,0,19.5084
"2023-03-17 02:50:00",95989,0.5816666,332.57,11.09122,0.7842,11.98984,97.66341,0,0,834.9338,12.50191,-376.3367,0,0,0,0,-136.7266,-8.122375,-123.1894,-418.3023,0,0,19.49485
"2023-03-17 02:51:00",95990,0.8413666,351.0328,14.11371,1.0096,11.94452,97.86823,0,0,834.8889,12.50196,-377.2528,0,0,0,0,-136.7316,-8.122668,-124.0963,-418.3174,0,0,19.47226
"2023-03-17 02:52:00",95991,0.3219667,353.6825,14.5746,0.6274,11.84802,97.69804,0,0,834.8411,12.50107,-377.7136,0,0,0,0,-136.735,-8.122873,-124.5507,-418.328,0,0,19.45117
"2023-03-17 02:53:00",95992,0.9050665,343.3009,22.9467,1.2056,11.80838,97.90257,0,0,834.8504,12.50112,-377.7273,0,0,0,0,-136.74,-8.123167,-124.5552,-418.3431,0,0,19.43837
"2023-03-17 02:54:00",95993,0.5457333,0.3811145,11.7714,0.8528,11.84823,97.90276,0,0,834.8488,12.50207,-377.9446,0,0,0,0,-136.737,-8.122989,-124.5525,-418.5595,0,0,19.41578
"2023-03-17 02:55:00",95994,0.7401,353.8717,9.427611,0.9899999,11.8483,97.97108,0,0,834.8511,12.50025,-379.0739,0,0,0,0,-137.6399,-8.123011,-124.5528,-419.4632,0,0,19.39921
"2023-03-17 02:56:00",95995,0.9818332,348.1837,6.780179,1.3036,11.77451,98.00517,0,0,834.8574,12.49657,-379.0843,0,0,0,0,-138.095,-8.123235,-124.5563,-418.7979,0,0,19.38641
"2023-03-17 02:57:00",95996,1.2987,334.4261,3.325223,1.5976,11.81435,98.03939,0,0,834.8637,12.4966,-379.546,0,0,0,0,-138.0988,-8.123458,-124.5597,-419.4863,0,0,19.35929
"2023-03-17 02:58:00",95997,1.380367,325.0156,2.752808,1.6466,11.79734,98.03949,0,0,834.8669,12.49661,-380.4541,0,0,0,0,-138.1008,-8.123574,-125.0128,-419.718,0,0,19.3367
"2023-03-17 02:59:00",95998,1.4506,336.6456,5.568311,1.7054,11.84851,98.07358,0,0,834.8709,12.49663,-380.4607,0,0,0,0,-138.1032,-8.123717,-125.9176,-419.7254,0,0,19.33256
"2023-03-17 03:00:00",95999,1.515933,333.0855,5.866883,1.6172,11.80878,98.21001,0,0,834.9385,12.49664,-381.3701,0,0,0,0,-138.1056,-8.12386,-125.9198,-419.7328,0,0,19.30733
"2023-03-17 03:01:00",96000,1.012867,343.5916,6.880676,1.2644,11.8713,98.17599,0,0,835.0501,12.49665,-381.8335,0,0,0,0,-138.11,-8.124118,-125.9238,-419.7461,0,0,19.28474
"2023-03-17 03:02:00",96001,1.403233,340.3158,9.233077,1.5388,11.83155,98.21008,0,0,835.0512,12.49666,-381.8551,0,0,0,0,-138.1178,-8.124577,-125.9309,-419.7698,0,0,19.27232
"2023-03-17 03:03:00",96002,1.3673,338.1807,4.561427,1.6564,11.80318,98.17604,0,0,835.0752,12.49297,-381.881,0,0,0,0,-138.1272,-8.350825,-125.9395,-419.7982,0,0,19.25085
"2023-03-17 03:04:00",96003,1.2497,352.8189,12.44155,1.4996,11.84296,98.34653,0,0,835.0847,12.75946,-380.9889,2.708608,646.4233,-28.66439,517.0976,809.8315,678.4757,-20.76418,-230.4413,148.2849,0.4062913,19.23278
"2023-03-17 03:05:00",96004,1.8671,350.8476,7.422412,2.3816,11.8373,98.34653,0,0,835.0943,12.82145,-375.5818,2.257102,802.8513,-13.54261,788.1801,999.4448,1012.536,0.2257102,-121.6578,23.24815,0.3385653,19.20341
"2023-03-17 03:06:00",96005,1.760933,17.68681,17.38297,2.0778,11.89413,98.31247,0,0,835.1097,12.82424,-351.8975,-1.35432,211.2739,-14.22036,197.2793,999.4883,1009.646,-3.83724,-140.6236,362.9578,-0.203148,19.18081
"2023-03-17 03:07:00",96006,1.711933,353.0409,14.16905,1.97,11.78051,98.2784,0,0,835.1045,12.82424,-369.0466,-1.354298,-2.934345,-3.16005,-5.642971,999.4717,1010.758,-1.354208,-170.8672,420.5094,-0.2031447,19.14542
"2023-03-17 03:08:00",96007,1.496333,353.1138,9.836484,1.676,11.78619,98.34658,0,0,835.0721,12.82425,-378.5199,-1.354275,0,-1.354275,-0.2257126,999.4551,1014.352,0.2257124,-192.9842,422.5339,-0.2031413,19.12885
